model,trait,shots,adapter,aggregation,repeats,n_evaluation_mean,rmse_mean,rmse_sd,rmse_ci025,rmse_ci975,r2_mean,r2_sd,r2_ci025,r2_ci975,ccc_mean,ccc_ci025,ccc_ci975,rmse_gain_pct_mean,rmse_gain_pct_ci025,rmse_gain_pct_ci975
Nested RBF-SVR,SRF,40,shrunken_affine,batch_macro,500,1056.0,170.84191876069943,2.2081402516754545,167.02779675786948,175.23298555898972,-0.027441151822505474,0.022335275830691875,-0.07940199777866688,0.006955306338555612,0.025616242441736877,-0.002574954416082988,0.04484859430006953,24.580780092076857,22.388357238734635,26.074225934276694
Nested RBF-SVR,SRF,40,shrunken_affine,pooled,500,1056.0,174.62094107243888,2.341517880294229,170.67740091892455,179.3278491993165,0.26598774452161966,0.018328003742717272,0.22363651121239142,0.29406634858754865,0.44087992635137263,0.3855849618600346,0.47821680899624114,23.650378025410326,21.44120987045235,25.1536952401165
Nested RBF-SVR,SRF,80,intercept,batch_macro,500,856.0,172.18312646026763,2.6067512262504144,167.19597590458503,177.42871377789638,-0.04829796750979627,0.014825880699513107,-0.0816196915774202,-0.022645494531590142,0.0005523916050948624,-0.013733086334678577,0.015198506539850474,23.634993596220724,21.269632060688206,25.367651132063504
Nested RBF-SVR,SRF,80,intercept,pooled,500,856.0,176.6698983952266,2.3998794698786523,171.86761032276067,181.5929211534116,0.2467973499432797,0.01603707724778779,0.20884086479829828,0.2719088604883246,0.4224488292218015,0.3912759436837498,0.4455770303583963,22.601537117007226,20.673197810547343,24.10894128553601
Nested RBF-SVR,SRF,80,shrunken_affine,batch_macro,500,856.0,169.2012870518819,2.5933402717029814,164.25749015499116,174.22430168568036,-0.008586770930654134,0.015703822352898963,-0.043174857069310346,0.015284030044999019,0.03218934294840921,0.012786883144471115,0.04510693651868514,25.30518490055749,22.877057573945663,27.04481942382011
Nested RBF-SVR,SRF,80,shrunken_affine,pooled,500,856.0,173.12788568146215,2.4426899236118054,168.1156234308191,177.95124663185163,0.2766821555595587,0.016528324733938574,0.23834326658202748,0.3023973568876112,0.4443431639913815,0.41211033128444147,0.46856967959834167,24.15318243266375,22.195092611987945,25.84446285878754
Residual CNN,AF,0,none,batch_macro,1,1256.0,41.98041898628817,,41.98041898628817,41.98041898628817,-0.4905053656143137,,-0.4905053656143137,-0.4905053656143137,0.07861041618220961,0.07861041618220961,0.07861041618220961,0.0,0.0,0.0
Residual CNN,AF,0,none,pooled,1,1256.0,45.087631035437546,,45.087631035437546,45.087631035437546,-0.15740225021242837,,-0.15740225021242837,-0.15740225021242837,-0.0023774235572182976,-0.0023774235572182976,-0.0023774235572182976,0.0,0.0,0.0
Residual CNN,AF,5,intercept,batch_macro,500,1231.0,37.937978236981,2.007927589226724,35.306557213825506,42.74434571946608,-0.23675092733793754,0.16846511650330936,-0.6389337846190266,-0.05119591577836009,0.09111619059440182,0.0742000854481625,0.10205032067095113,7.713614460070241,-4.079779278473897,14.28581914670902
Residual CNN,AF,5,intercept,pooled,500,1231.0,40.46546631231986,2.786564275689316,37.415620948135256,47.83573124115106,0.06373880746222886,0.14484661162208098,-0.30844125201387157,0.20603924549401345,0.3417806236129209,0.12891220334710404,0.44720687410233423,10.292643972452552,-6.359680523236434,17.153539240429758
Residual CNN,AF,5,shrunken_affine,batch_macro,500,1231.0,37.9107016455429,2.127922645118444,35.03547257340077,43.3736078047303,-0.23206886535932988,0.17916285566179607,-0.66521557637253,-0.034618239032156155,0.08734363116089458,0.050347087610753516,0.11994304587429688,7.967531944964701,-4.3685113770452615,14.910005436091923
Residual CNN,AF,5,shrunken_affine,pooled,500,1231.0,40.534266620348326,3.12176582456358,37.21785426513236,48.182743563923175,0.059421317943753375,0.16697599772394095,-0.3405906879864957,0.21382478224039694,0.3418430464997932,0.12531899595610768,0.4532746606655502,10.139504330232807,-7.6868018249469365,17.642615484531582
Residual CNN,AF,10,intercept,batch_macro,500,1206.0,36.436767568489834,1.0149369228649767,35.06905321427172,38.82758576563805,-0.12514616606002749,0.07143639134455897,-0.31627028939375834,-0.034643804863188035,0.09653067482384618,0.08475932875112181,0.10673101434840676,11.448669027682133,5.160255337953373,14.858589819885957
Residual CNN,AF,10,intercept,pooled,500,1206.0,38.78465146985447,1.274102061301982,37.23699510612264,42.01751817517903,0.14492933470055816,0.06028294174205797,-0.021216006550487533,0.21315471565933794,0.36179656184469233,0.24449368456996362,0.4446220606188926,14.111511114759617,5.974805168776941,17.544152195543166
Residual CNN,AF,10,shrunken_affine,batch_macro,500,1206.0,36.16108375517128,1.0939196493130867,34.658970680358955,38.875263891351324,-0.10194265069043729,0.07680990786485542,-0.29343741721291833,-0.0028111325555258897,0.09120176285052099,0.06123575730352455,0.11884117309620242,12.38929063817604,5.807027860001314,16.157448404860137
Residual CNN,AF,10,shrunken_affine,pooled,500,1206.0,38.58157787013008,1.3909018631428574,36.862160869929774,41.93153095821107,0.15366722314123132,0.06572187254750451,-0.013046022228923548,0.22964033955308,0.36583350432787193,0.2336415771523708,0.4552173672914106,14.56102951276296,6.592269019361622,18.393587491140096
Residual CNN,AF,20,intercept,batch_macro,500,1156.0,35.684356734128365,0.585220568468161,34.75124742526244,36.97956932147687,-0.07704365884450079,0.04017258251744092,-0.16795103031041358,-0.02447849681721431,0.09937563257359619,0.08754368013273192,0.11214157128794783,13.275106196526412,9.712246167585683,15.245365329693563
Residual CNN,AF,20,intercept,pooled,500,1156.0,38.022418748179085,0.7022858454952495,37.037880956236584,39.79760721005455,0.1806677102918192,0.032136070154579414,0.09414345301979009,0.21895276800518357,0.37416611799113,0.28253063926664806,0.4337648970397992,15.908250215471725,11.302805488658242,17.883210461697942
Residual CNN,AF,20,shrunken_affine,batch_macro,500,1156.0,35.21996421794246,0.6564977618257145,34.131425967832044,36.711134690129484,-0.04027688968093791,0.04527804740899863,-0.13813692535669073,0.02393247017750879,0.09245048973138291,0.06440904400102562,0.11894321095354218,14.76766175026879,10.81808435670727,17.319879607600765
Residual CNN,AF,20,shrunken_affine,pooled,500,1156.0,37.63184534150849,0.7931754198195707,36.48175667289999,39.52179909129541,0.197345778905699,0.03522912510905493,0.10216055530521331,0.24564845306763558,0.38312860662829806,0.2745289906049457,0.45275269693373305,16.772605001445662,12.099194569541474,19.270602405199707
Residual CNN,AF,40,intercept,batch_macro,500,1056.0,35.237839962580104,0.4785789357060172,34.3528767709159,36.19874245238356,-0.04928578895952022,0.02400642579878466,-0.10328694058449028,-0.01337186172251383,0.10184466180335387,0.081857168484863,0.1220225985379542,14.438795965745882,12.336480235492928,15.809581579236518
Residual CNN,AF,40,intercept,pooled,500,1056.0,37.686328551768376,0.5034127321879607,36.74774891838482,38.63872146081475,0.20173984035377596,0.018730208982625635,0.15413685817326328,0.22775135749250464,0.3790271787140569,0.3249028767867575,0.41927261543233557,17.011832066140578,14.231261507532503,18.292194333274168
Residual CNN,AF,40,shrunken_affine,batch_macro,500,1056.0,34.58528849508746,0.5024728075439759,33.64864857806312,35.59383402345095,-0.0003758114179754384,0.02712924269244226,-0.058136742178234745,0.039080265844686664,0.09173003382038526,0.06691723737377311,0.11264061545235438,16.43408187287759,14.320441143688955,17.979816291304783
Residual CNN,AF,40,shrunken_affine,pooled,500,1056.0,37.10072163075643,0.5429804499122228,36.11773547406261,38.220690184225404,0.22633265387973067,0.020241017634399772,0.18033303426835615,0.25382666357758515,0.39321409874010094,0.32537448289003995,0.4424279167435247,18.301626219919378,15.838685141073999,19.79842236273623
Residual CNN,AF,80,intercept,batch_macro,500,856.0,35.02354510426583,0.7206203514963649,33.624916946610924,36.5061814394745,-0.039076137907816604,0.023053889659655363,-0.08593656490516519,0.0009926494380585885,0.10216160193459792,0.0716088064661421,0.13369072457199396,15.008903790660511,12.866660847706928,16.90301130556449
Residual CNN,AF,80,intercept,pooled,500,856.0,37.829551561685946,0.7397777124629296,36.406027837659764,39.34575526251566,0.20958772208217874,0.01573842692862814,0.17516569308783164,0.235914735555029,0.3787883548658112,0.3432918255666401,0.40677896055625296,17.552281123770392,15.738858893858595,19.01549484847347
Residual CNN,AF,80,shrunken_affine,batch_macro,500,856.0,34.25719674630549,0.7194432103149315,32.87782464327643,35.74740048017013,0.018031709964951893,0.019583021300602146,-0.02269914206973922,0.04888780463540181,0.09031281790386028,0.07010755908387085,0.10707620205190188,17.330683592466663,14.938350931365372,19.337493757217267
Residual CNN,AF,80,shrunken_affine,pooled,500,856.0,37.131331193954566,0.7555133743731793,35.70789107026236,38.72421914600837,0.2384888469661684,0.016666744827471137,0.20124303535118793,0.2673468093192368,0.39689595564419344,0.3501133374210557,0.42782352978523996,19.074411576731574,17.076799004375324,20.674429221548994
Residual CNN,F6,0,none,batch_macro,1,1256.0,52.745176054097065,,52.745176054097065,52.745176054097065,-0.46943382014774127,,-0.46943382014774127,-0.46943382014774127,0.05084731271232713,0.05084731271232713,0.05084731271232713,0.0,0.0,0.0
Residual CNN,F6,0,none,pooled,1,1256.0,55.21746077871445,,55.21746077871445,55.21746077871445,-0.16861850609140805,,-0.16861850609140805,-0.16861850609140805,-0.05140076633386266,-0.05140076633386266,-0.05140076633386266,0.0,0.0,0.0
Residual CNN,F6,5,intercept,batch_macro,500,1231.0,48.170970504591814,2.304526098227012,44.85003022456155,53.79156374600876,-0.201396408509214,0.1319663299873007,-0.5088142071156508,-0.02077628438324219,0.06054658910706069,0.046295485781163985,0.06977534639660374,8.475590819468772,-1.7733102625244244,15.034792119779402
Residual CNN,F6,5,intercept,pooled,500,1231.0,51.01338177070436,2.893694870330257,47.29812013097304,58.75458393282939,8.514787090873143e-05,0.12121572076792006,-0.32854409370050935,0.146132678389765,0.2568012662194256,0.08881695855909935,0.36515523647743936,7.662799028025696,-6.561468193389557,14.475198882357516
Residual CNN,F6,5,shrunken_affine,batch_macro,500,1231.0,48.36565520581032,2.4493965167296397,44.715785432789026,54.068040175771394,-0.2089742903794414,0.13710932736428882,-0.5127796627213417,-0.015490365087253329,0.0575027537504514,0.0227339407434784,0.08423341465190043,8.197850284113334,-1.8992062650559074,15.214064463043547
Residual CNN,F6,5,shrunken_affine,pooled,500,1231.0,51.26643880226392,3.183301927014637,47.18827034132445,58.877910576673486,-0.010545040801246205,0.1363344605044407,-0.34070520962636774,0.14650480768718901,0.25518220123415064,0.0735767236090459,0.37186384533310723,7.203787481657937,-7.081057527732632,14.527635405086802
Residual CNN,F6,10,intercept,batch_macro,500,1206.0,46.23335420456387,1.2775165452934618,44.48572354145973,49.23164695772597,-0.09639035989684817,0.0688442128689406,-0.2629662434155642,-0.009516842693914248,0.0644142650100521,0.054544082742646174,0.07206433223253361,12.19745850959511,6.374800781185282,15.558415663481416
Residual CNN,F6,10,intercept,pooled,500,1206.0,48.89733700807878,1.555126141537338,47.00572507853849,52.48830469340944,0.08505976399449658,0.06149902930999451,-0.0569335255862036,0.1560408290717907,0.277863568496557,0.15094375351825226,0.35736588718846524,11.57391621462897,4.822003097831099,15.019721331667117
Residual CNN,F6,10,shrunken_affine,batch_macro,500,1206.0,46.233760265162246,1.3314212940910972,44.2834793602712,49.5680686586258,-0.09382364525097904,0.07079089402783142,-0.26925177491569885,0.004392531954276372,0.06210728244908706,0.033457885041308776,0.08705103091673579,12.306279502618915,6.037396970595869,16.016225502637333
Residual CNN,F6,10,shrunken_affine,pooled,500,1206.0,48.89649656566381,1.63804324977093,46.709053565980824,52.88609789260914,0.08498111689379657,0.06467343898876798,-0.07079982433639044,0.1647030662085598,0.27964264648992176,0.1430140234244306,0.36523273493735847,11.575353374080782,4.386824308104745,15.487984254988332
Residual CNN,F6,20,intercept,batch_macro,500,1156.0,45.19820923814872,0.7388153588340555,44.082822290162134,47.01643778898716,-0.04482813392156315,0.0336756428716422,-0.12222606251169037,0.004413294451690239,0.06642790386428618,0.05617493904243242,0.0768896843153655,14.116735626089614,10.376503329965532,16.0901743233619
Residual CNN,F6,20,intercept,pooled,500,1156.0,47.86206901141869,0.8963274778649875,46.62594103570185,50.05466918809626,0.12425130398963341,0.03467511058305361,0.03912635599907062,0.16514908755064683,0.28901480602386787,0.20633475553481223,0.3460928916122437,13.480633709591745,9.337756881875084,15.432035458658005
Residual CNN,F6,20,shrunken_affine,batch_macro,500,1156.0,45.10812739854829,0.7945459881888607,43.9009756218253,46.850709108488616,-0.0376693189286711,0.03770684287106491,-0.11872178659282534,0.023425448967542815,0.06520305621276228,0.036912236098954124,0.08638595286317721,14.422185921601427,10.866883853713926,16.73821001620137
Residual CNN,F6,20,shrunken_affine,pooled,500,1156.0,47.74576249688745,0.9729553193955933,46.385340198094134,49.968070534972426,0.1284409999897116,0.03748794921133204,0.04280086688808031,0.1762293149823289,0.29464354104707813,0.20259781528741677,0.35528243843070995,13.690822066958976,9.385080477475356,16.044370632902634
Residual CNN,F6,40,intercept,batch_macro,500,1056.0,44.64283110904542,0.5537757537985132,43.67227325290034,45.75191419841267,-0.020079782370528477,0.021126725987158486,-0.07648661553352273,0.00901747975602721,0.06715591687913701,0.053848176072455796,0.08023195236674548,15.160092872892857,12.687434843708594,16.589386703759942
Residual CNN,F6,40,intercept,pooled,500,1056.0,47.41453481272478,0.5811130165861585,46.46284249542549,48.67135251992789,0.14396103133106106,0.019822818419458255,0.0877288228080289,0.16871790344244209,0.2936329992308873,0.24094449865580989,0.3286900557615769,14.50607683383717,11.970988446275936,15.741675152881601
Residual CNN,F6,40,shrunken_affine,batch_macro,500,1056.0,44.409383161322175,0.5935051205588582,43.363620749368366,45.60938089587838,-0.005802011857978215,0.023805592813699573,-0.06316551152252207,0.028738237500558785,0.0680388387009,0.04609747503820426,0.08509540204650606,15.757217343046165,13.364090127730995,17.397278479907307
Residual CNN,F6,40,shrunken_affine,pooled,500,1056.0,47.13721552308964,0.6410363245048456,46.04497352704888,48.65596893497366,0.15390826372323127,0.022393485924975053,0.0978140985924876,0.18215814136619335,0.30280203772337716,0.2442665263281384,0.3497965457704844,15.005986475081121,12.287151023053797,16.4512231138082
Residual CNN,F6,80,intercept,batch_macro,500,856.0,44.38820235677272,0.7265981001873442,42.94408786661706,45.79844128111442,-0.00850612454947576,0.01751324427644428,-0.04566415373283033,0.02101182811049806,0.06867657172766482,0.045955418581322356,0.09104639752790188,15.743796520707097,13.35774920082194,17.645513030206832
Residual CNN,F6,80,intercept,pooled,500,856.0,47.59517015885732,0.7483831836108307,46.15282883348084,49.076458568589814,0.15012962285504558,0.01574376183942348,0.11737776213400053,0.17649724978860493,0.2874470751473689,0.25671403174467816,0.31294959293617014,14.922028323313356,13.06222840359712,16.181953004010076
Residual CNN,F6,80,shrunken_affine,batch_macro,500,856.0,44.04742700913599,0.7208404455221937,42.63115487776234,45.39957097912221,0.011443917688858789,0.017531928229412373,-0.026912488602981666,0.03829514577240446,0.0689697917196281,0.05200777276055879,0.08406995750895882,16.560164306799326,14.065915890981087,18.44929540943467
Residual CNN,F6,80,shrunken_affine,pooled,500,856.0,47.18499150415066,0.7368582690388378,45.77880861150762,48.715254804780564,0.16468959917312698,0.01668617773460506,0.12763794783945165,0.1900996504734513,0.29966886624369177,0.2653511768085263,0.3278776565357036,15.65442680391339,13.602960921311373,16.96581612812136
Residual CNN,LS,0,none,batch_macro,1,1256.0,88.98211966071271,,88.98211966071271,88.98211966071271,-0.25682134204531254,,-0.25682134204531254,-0.25682134204531254,0.07925682326459474,0.07925682326459474,0.07925682326459474,0.0,0.0,0.0
Residual CNN,LS,0,none,pooled,1,1256.0,90.21187746312833,,90.21187746312833,90.21187746312833,-0.04688226863867273,,-0.04688226863867273,-0.04688226863867273,0.05708085785132035,0.05708085785132035,0.05708085785132035,0.0,0.0,0.0
Residual CNN,LS,5,intercept,batch_macro,500,1231.0,88.12518595252882,4.591391985362805,82.14664666618572,99.62896343351436,-0.23315974418678692,0.15487976590131664,-0.6696301815889238,-0.04891358374196465,0.07759998148010361,0.05918302754221719,0.08777181302665837,0.6476352799733277,-13.198930756071006,7.646866045201563
Residual CNN,LS,5,intercept,pooled,500,1231.0,90.11291048836317,5.338678747934064,83.62619441534493,103.7788921846635,-0.04812861331912222,0.1332281202892936,-0.4094669038287466,0.10418188029234995,0.24148768739077828,0.07904113746709147,0.34522377102722474,0.1142330337746474,-16.168566201257782,7.543633104270697
Residual CNN,LS,5,shrunken_affine,batch_macro,500,1231.0,87.99754500989218,4.7965787348138065,81.88156010544884,100.25586053231116,-0.2294184893542175,0.16316940668326688,-0.6618508806191509,-0.0417675021041097,0.07427138950459355,0.041672799939158636,0.10419704223029168,0.842597698556288,-13.980061249523121,8.023118115266728
Residual CNN,LS,5,shrunken_affine,pooled,500,1231.0,89.91137544822534,5.543819618940998,83.31331375557136,103.18530638254474,-0.04375846612240582,0.1383782985116595,-0.38681618641635646,0.10955139576655526,0.242721229543881,0.07809878379545815,0.3541118999162099,0.3375886620458358,-15.08003178350188,7.808868022314978
Residual CNN,LS,10,intercept,batch_macro,500,1206.0,84.57490105886878,2.2076315668032858,81.42085127722024,89.73008878996525,-0.12325580960729556,0.06784680697954519,-0.2847920120936766,-0.035226912898416535,0.08212402566390917,0.07114296705551201,0.09053432916083881,4.70737688417533,-1.612914750970751,8.277637870901097
Residual CNN,LS,10,intercept,pooled,500,1206.0,86.3694385983972,2.4859453453517864,83.01246678743304,92.25303025002775,0.03992625465465655,0.05771603410200401,-0.10427277574951983,0.1150645603903676,0.2627796425301861,0.16013999125753275,0.33734340652398187,4.279123493246954,-2.481840848132349,8.09623990551962
Residual CNN,LS,10,shrunken_affine,batch_macro,500,1206.0,84.00852311909317,2.2896012649758455,80.58251966287912,89.13853683523543,-0.10743145349194051,0.07044391821201808,-0.26973059453336357,-0.009037221756274597,0.07693374549271349,0.04345838953275402,0.10433825723489724,5.406032743279675,-0.5934031334269986,9.32473666635678
Residual CNN,LS,10,shrunken_affine,pooled,500,1206.0,85.67993490672444,2.5972190776546253,82.06454894152009,91.7526734824416,0.05511134914815904,0.059557427047671675,-0.08854104113131679,0.13713253491033414,0.26683809258161306,0.150635582348051,0.3550216478574662,5.043698773381735,-1.956557269741104,9.109927086424836
Residual CNN,LS,20,intercept,batch_macro,500,1156.0,82.6770066172386,1.3728627068062755,80.40016354143803,85.77050057153566,-0.07002865311020796,0.03621678808940415,-0.1578614221987252,-0.0237640742784917,0.08498872319063097,0.07330420432218507,0.09653104630078028,6.89145975806612,3.3808380164022567,8.847890429023959
Residual CNN,LS,20,intercept,pooled,500,1156.0,84.42516308343268,1.4727808942293419,82.20002170669939,87.84238488693488,0.08474998287396644,0.03311261740788918,0.00559222163419411,0.1253394661107894,0.26946253355050676,0.1920198777706216,0.32482986551900705,6.501153074780213,2.411734900991373,8.5600103224268
Residual CNN,LS,20,shrunken_affine,batch_macro,500,1156.0,81.67347026034862,1.553478477690978,79.29356982356518,85.24764634679377,-0.04233023151221718,0.04174251055657705,-0.14551449544665815,0.017344878886058256,0.07786332071842335,0.04801858309553109,0.10359685450915453,8.119288260564439,4.041122759266205,10.705364465197027
Residual CNN,LS,20,shrunken_affine,pooled,500,1156.0,83.26199868403404,1.6904571725620077,80.75794181843098,87.2098037414554,0.1096926304756612,0.03735546389898605,0.022021727676088548,0.16059273453485157,0.2771873587722457,0.19064841671856567,0.344913067477565,7.7894816286397,3.426094530277373,10.315363704380232
Residual CNN,LS,40,intercept,batch_macro,500,1056.0,81.73794973689955,1.1137814771814725,79.75760039433344,83.87747807434607,-0.04613884307555836,0.022278258277698637,-0.09771474022988609,-0.013638959519587586,0.08666232395198162,0.0731851921644326,0.10247186117928074,7.901432829419952,5.8684924155367515,9.276443431580866
Residual CNN,LS,40,intercept,pooled,500,1056.0,83.52622386497082,1.096987606397636,81.68571337684888,85.98310422441605,0.10471536301680326,0.02015002957166218,0.05347108988628069,0.13340316898218896,0.2750982910539459,0.23043015734061892,0.30930877497240633,7.505311508213649,5.098547439349465,8.808703914590186
Residual CNN,LS,40,shrunken_affine,batch_macro,500,1056.0,80.27436686813778,1.1816599435811226,78.0785019720568,82.53457537794822,-0.006591100170083377,0.024184416782851433,-0.061216137692097376,0.0280610180734311,0.07738774300701715,0.05458692051539933,0.09703779105417885,9.65843696375657,7.454684444254484,11.195561401369185
Residual CNN,LS,40,shrunken_affine,pooled,500,1056.0,81.82749269415544,1.186342489598698,79.8020440595026,84.28996943148776,0.14073894990260846,0.021650875211267843,0.08788293310852494,0.1714445064226915,0.2884465773182876,0.23154413368710758,0.3334773291474021,9.38682831759219,6.652569628806808,10.8976881393468
Residual CNN,LS,80,intercept,batch_macro,500,856.0,81.19501166772461,1.5678546210851763,78.13398401366013,84.24795782366078,-0.035657249328819585,0.021270943066068037,-0.08525077109701731,0.0005571504529770163,0.08810364467309056,0.06367390591658711,0.11515164390688827,8.541830282501406,5.750546551758641,10.330446903248172
Residual CNN,LS,80,intercept,pooled,500,856.0,83.20181078950813,1.310397064103563,80.5818577283299,85.75485174565452,0.11461830983142542,0.018553021255497338,0.06728414724468963,0.14572421322477358,0.27596637332249335,0.2452229340345758,0.30341894987298296,8.008741713731812,5.858594440257818,9.387607513463912
Residual CNN,LS,80,shrunken_affine,batch_macro,500,856.0,79.47667138304564,1.5496331857369174,76.39999661935131,82.64816974277497,0.010486005505610211,0.019913185997315036,-0.03712967825744147,0.04000775863917669,0.07649531348944974,0.05894167703232138,0.09191106452727771,10.592790551314845,7.977128246718917,12.482126831372625
Residual CNN,LS,80,shrunken_affine,pooled,500,856.0,81.15466762855978,1.3251189439542395,78.56190541821371,83.7370218583388,0.15764101862718288,0.018871994166254166,0.11303775366340744,0.18735944572261215,0.2947560549087865,0.2569392283127536,0.3220900574131422,10.272078443424661,8.051445683201095,11.79871133151965
Residual CNN,LW,0,none,batch_macro,1,1256.0,774.4236446416037,,774.4236446416037,774.4236446416037,-1.1290100082293268,,-1.1290100082293268,-1.1290100082293268,0.05072620606735255,0.05072620606735255,0.05072620606735255,0.0,0.0,0.0
Residual CNN,LW,0,none,pooled,1,1256.0,789.8152498146408,,789.8152498146408,789.8152498146408,-0.22953674928863887,,-0.22953674928863887,-0.22953674928863887,-0.10712817632703248,-0.10712817632703248,-0.10712817632703248,0.0,0.0,0.0
Residual CNN,LW,5,intercept,batch_macro,500,1231.0,630.4436564743953,29.284067667429273,589.9323232653901,706.4129923252109,-0.16968848964071537,0.12647934723067503,-0.48853062606596115,-0.008445109855052738,0.07221316698878852,0.06079099781756304,0.08104206115079796,16.77408299508366,7.214987653826214,22.30973185157545
Residual CNN,LW,5,intercept,pooled,500,1231.0,667.250039467777,36.51277824630029,620.5889466393335,760.2565036101382,0.11992382920868135,0.10122207563368796,-0.14324492604834144,0.2430611982577419,0.37147879921612825,0.20681345604940923,0.47141427756220383,15.535254397810514,3.542238543571666,21.562917204780675
Residual CNN,LW,5,shrunken_affine,batch_macro,500,1231.0,629.904972297128,31.050322128350345,585.0857230022863,708.8194042928127,-0.1698170497733641,0.1343348619804965,-0.5052160460610549,0.008431390953476737,0.08067352581738894,0.03308072797457902,0.12143919383098947,16.8193850183344,6.4184255319789445,22.801609455846567
Residual CNN,LW,5,shrunken_affine,pooled,500,1231.0,666.2406007962684,39.186700189629654,613.7674090698723,763.1752166528388,0.1221445786907898,0.1085894200546622,-0.15445087720206618,0.2593020649649342,0.3793531531863863,0.20642976053906745,0.4854754011118773,15.66217129932729,3.1642563935530195,22.405598143953448
Residual CNN,LW,10,intercept,batch_macro,500,1206.0,607.8338660310227,16.24237251828381,583.5452480173425,646.2551348973041,-0.07693811232568612,0.06385278926169241,-0.2346009155136579,0.014549905196476543,0.07614253937984096,0.06627272805844826,0.08401883723400765,19.75084875090851,14.436784240663748,23.063908467300056
Residual CNN,LW,10,intercept,pooled,500,1206.0,642.5463728074772,20.12576695721527,614.0572635769652,689.7668117545795,0.18586487649840694,0.0532218436669938,0.05453788037204509,0.2568280317011231,0.39227179796089745,0.2927348379233929,0.46366041038702444,18.684599199983595,12.251858590250901,22.266013699531083
Residual CNN,LW,10,shrunken_affine,batch_macro,500,1206.0,604.4336916646081,17.794236646611857,576.260590519747,646.4116471699032,-0.0661988738980898,0.06799149912679377,-0.23478351240240056,0.0321794506120876,0.09004579718823541,0.038887942030904905,0.12871625680779195,20.166752613509292,14.079466186477696,23.88108680696752
Residual CNN,LW,10,shrunken_affine,pooled,500,1206.0,637.796976507251,22.346934536488934,605.4588058781935,692.6528802015856,0.19764622085563743,0.058701336133124116,0.0480026179654402,0.27605388212911935,0.4065299266898111,0.3067796967971554,0.484553671069081,19.28518200262974,11.908974448104443,23.30902000865726
Residual CNN,LW,20,intercept,batch_macro,500,1156.0,593.9745290431615,9.95632809551853,578.5679066026598,615.6586091891702,-0.026925492913350276,0.03807583815555223,-0.11497869969897058,0.021674595819493016,0.0790497009708744,0.06930234512828079,0.08746544583356304,21.564751326625025,17.890971321583738,23.443185730182975
Residual CNN,LW,20,intercept,pooled,500,1156.0,627.9723465970301,11.604067576474732,611.9980339069467,654.709864955712,0.22350396413588922,0.029548366637306665,0.15474701951166478,0.2603231816426257,0.40172854346496645,0.3307691174051893,0.45337020508861725,20.5702687799974,17.021148745575232,22.42995297832894
Residual CNN,LW,20,shrunken_affine,batch_macro,500,1156.0,586.9934510407462,10.97472059379525,569.8222298631574,609.9412828959323,-0.0039078220878428875,0.040619945005090925,-0.0979699044446815,0.051378424374081945,0.10316822865959081,0.059267281034589565,0.1361574146148008,22.428290865514548,18.935567367351506,24.672436596458535
Residual CNN,LW,20,shrunken_affine,pooled,500,1156.0,618.9740780410443,13.003304868910426,599.3947214394173,648.2122598207624,0.24552594889305954,0.03238291612496458,0.16703345239091746,0.2914838416579387,0.42557839601606084,0.34944505449697616,0.48287670393935433,21.708376139024917,17.81722071708023,24.156970865612863
Residual CNN,LW,40,intercept,batch_macro,500,1056.0,585.6996836574372,6.804797042110845,572.1128407758415,598.7502719774891,0.0017973413546834133,0.018171695495912386,-0.03982878844279921,0.027794794163586337,0.08100738891177771,0.06810389789370135,0.0924208168803102,22.663811597945816,20.749468670810195,23.982122104202016
Residual CNN,LW,40,intercept,pooled,500,1056.0,621.1313938333307,7.49916429725569,607.1550149740175,637.177008148658,0.2412971428042726,0.015800391169634397,0.20300196523360292,0.2648275441203522,0.406894199200866,0.36249758672635174,0.4375614517021099,21.50865309029822,19.580861430442795,22.799504035553003
Residual CNN,LW,40,shrunken_affine,batch_macro,500,1056.0,575.8374738077846,7.40289543124155,561.0186135280006,590.3995661928886,0.0340685120953833,0.01983866489838416,-0.012589177741522553,0.06312014473932386,0.11462152216960818,0.08114936165690281,0.14015563761298316,23.89524598866053,21.81332943719899,25.35034496785476
Residual CNN,LW,40,shrunken_affine,pooled,500,1056.0,608.5508208709584,8.339167807469309,593.0212811562278,626.5905017335823,0.27169444569807266,0.017705626740354738,0.22888926992625752,0.2975830713828062,0.43944829840106936,0.38675625628191684,0.4743753246042391,23.098423742892088,20.926197042154232,24.58135027702048
Residual CNN,LW,80,intercept,batch_macro,500,856.0,582.7589888569687,8.082185647388403,567.0822756491721,599.7751871507986,0.009689954082935038,0.016007240172328695,-0.024730438862184578,0.0393253801814276,0.08125265652087489,0.06001073824390601,0.100779847736777,23.10239932363241,20.94138504594579,24.66142805309609
Residual CNN,LW,80,intercept,pooled,500,856.0,623.2209273549587,7.894711825716162,608.1149084945607,639.4445122053612,0.2389600774671846,0.01454388060289238,0.20331278512207826,0.2643180818891511,0.3971492061750733,0.36926006088269675,0.4174458343416561,21.484496318180557,19.509899113923698,22.82595149132151
Residual CNN,LW,80,shrunken_affine,batch_macro,500,856.0,570.6796827462474,8.40374799455301,555.1150642608009,589.0156575317845,0.048883392197665354,0.016998302560147043,0.008628124206196804,0.07484127396907561,0.12427981833263582,0.10474560378714974,0.1407829195798418,24.62017814282541,22.542616504615257,26.144536193060564
