target,trait,model,outer_fold,n,rmse,mae,bias,r2,pearson_r,ccc,rpd,rpiq,y_mean,y_sd
loading_stiffness_g_per_rawpos_mean,LS,no_neural_b50,2,971,74.59482536490647,54.999088428270404,1.1219595827254727,0.6814992548289716,0.826547687408619,0.818123078769142,1.7728358339671668,2.4948497229593016,299.7470523197124,132.24437943542912
loading_stiffness_g_per_rawpos_mean,LS,no_neural_b50,3,971,73.69081887049249,54.39493157882074,-3.7342849003508403,0.6969257902467796,0.8352962481475025,0.8208658413195996,1.8173946995772978,2.535904331006751,304.8430204687022,133.92530362274377
loading_stiffness_g_per_rawpos_mean,LS,no_neural_b50,4,970,73.22126300343463,53.915761574377775,-3.205603352628423,0.7036923893469302,0.8393255350012658,0.8237405928691969,1.8380299144645849,2.734294790469744,304.0711864333871,134.58287177519182
loading_stiffness_g_per_rawpos_mean,LS,no_neural_b50,5,970,73.03240229689375,55.61300853323244,4.601715826091965,0.6834257590318353,0.8282300454594997,0.8188751198647461,1.7782228700057157,2.5549831490943467,298.47224903200316,129.86788801579442
loading_stiffness_g_per_rawpos_mean,LS,cultivar_mean_null,1,971,74.0254023656136,56.258105813776794,1.699063091518167,0.6959692716716508,0.8344981700509462,0.8179467318890551,1.8145335722881164,2.6205658018793563,300.0002085794559,134.32157779454204
loading_stiffness_g_per_rawpos_mean,LS,cultivar_mean_null,2,971,75.87468443076483,56.09175626440821,2.123686977703185,0.6704761559056311,0.8192552227943236,0.8068938894448882,1.7429315248895867,2.4527664370802373,299.7470523197124,132.24437943542912
loading_stiffness_g_per_rawpos_mean,LS,cultivar_mean_null,3,971,73.04258062253456,55.21090865721827,-4.307604285281785,0.702234461694256,0.8388159907889998,0.8221186721363835,1.8335237128988584,2.5584099731474064,304.8430204687022,133.92530362274377
loading_stiffness_g_per_rawpos_mean,LS,cultivar_mean_null,4,970,75.05433554743827,56.08784379258198,-3.259696407712092,0.6886707367736384,0.8303100769157803,0.8135040622965225,1.7931392076628059,2.6675143617168398,304.0711864333871,134.58287177519182
loading_stiffness_g_per_rawpos_mean,LS,cultivar_mean_null,5,970,73.5090445278189,56.37266031328365,3.749153282611285,0.6792800635791545,0.8252731786385631,0.8150458701546863,1.7666926410211599,2.5384163051640107,298.47224903200316,129.86788801579442
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_corrected,1,971,69.35341181309543,52.177166104306295,-0.9636985254832261,0.7331350187110721,0.8566849512745648,0.8419633345120147,1.9367695731614922,2.7971001402566467,300.0002085794559,134.32157779454204
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_corrected,2,971,71.58979047875926,52.46239037040143,-0.1027846454218046,0.7066438263076532,0.8407703762272235,0.8307971460714332,1.847251941248049,2.599572902103286,299.7470523197124,132.24437943542912
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_corrected,3,971,69.16564218490306,50.60978650941128,-5.953425506016894,0.7330050521680798,0.8575909751786294,0.8429789957890836,1.936298129998075,2.7018164051674933,304.8430204687022,133.92530362274377
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_corrected,4,970,71.73647917534669,52.74735471209064,-3.2859399570340853,0.7155876241591584,0.8465614445128401,0.8307650103268268,1.8760730011049,2.7908885448996354,304.0711864333871,134.58287177519182
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_corrected,5,970,70.62600492070227,53.519749125073844,3.2951114598959386,0.7039441260483418,0.8396680025130122,0.8300399210142434,1.838811188054711,2.6420375528242093,298.47224903200316,129.86788801579442
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_fixed_gate_sensitivity,1,971,69.35341181309543,52.177166104306295,-0.9636985254832261,0.7331350187110721,0.8566849512745648,0.8419633345120147,1.9367695731614922,2.7971001402566467,300.0002085794559,134.32157779454204
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_fixed_gate_sensitivity,2,971,70.47052238228655,51.446156660747626,-0.7151567112938099,0.71574505319732,0.8460672082319832,0.8355489854133284,1.8765914451156394,2.640861357409395,299.7470523197124,132.24437943542912
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_fixed_gate_sensitivity,3,971,70.08280423110642,51.393163340112174,-5.3986403390145785,0.7258772005651835,0.8531648350149665,0.8384054808284257,1.9109581172167294,2.666458181565913,304.8430204687022,133.92530362274377
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_fixed_gate_sensitivity,4,970,69.55820296295737,51.17973463750584,-3.446613270223537,0.7325977348775825,0.856784431340301,0.8414298290736856,1.934823874717735,2.878287670665179,304.0711864333871,134.58287177519182
loading_stiffness_g_per_rawpos_mean,LS,plumspectra_fixed_gate_sensitivity,5,970,69.7363119646885,52.68453891163482,2.641809178522038,0.7113561204379562,0.8438401782460534,0.8342848045405239,1.862270664407289,2.6757445575975876,298.47224903200316,129.86788801579442
loading_work_g_rawpos_mean,LW,global_pls,1,971,657.7974964121108,521.7879546893142,4.984440551701424,0.31793446617110266,0.5639561441460713,0.4787536151713764,1.2114645092287086,1.5721249064620513,2017.5857158880544,796.898321162771
loading_work_g_rawpos_mean,LW,global_pls,2,971,666.0497977784632,525.3588909728522,4.69895181523468,0.30395759154863045,0.5515070666750899,0.4721557363007939,1.1992394243494549,1.6421728286179265,2019.1503923427179,798.7531760759151
loading_work_g_rawpos_mean,LW,global_pls,3,971,663.0111758564791,522.7852534495362,-29.195418995566627,0.3168438729400803,0.5644084639364979,0.49113732935429516,1.2104971295474047,1.655470328375024,2040.602863835991,802.5731252321175
loading_work_g_rawpos_mean,LW,global_pls,4,970,672.690397624877,528.9197884242466,-1.2115996291524744,0.31312942583180103,0.5596416328408527,0.48060236972714965,1.207220281094061,1.6407349458293075,2046.7119904899896,812.0854909099797
loading_work_g_rawpos_mean,LW,global_pls,5,970,654.0257353236491,525.2342976547649,17.953148473666925,0.2677095402213354,0.5218971861942787,0.4551427220429692,1.169182457365212,1.5005199626718302,2012.0064444022555,764.6754164057938
loading_work_g_rawpos_mean,LW,cultivar_aware_pls,1,971,557.2483560733115,431.41148270034637,7.2478742147149635,0.5105151396067349,0.7152222334303938,0.6855304263443489,1.4300595281754969,1.855797000111401,2017.5857158880544,796.898321162771
loading_work_g_rawpos_mean,LW,cultivar_aware_pls,2,971,546.156602686468,417.1285042771452,3.916496911891636,0.5319883366722105,0.7294560078047982,0.6973429478425247,1.4624984338685276,2.002665307053253,2019.1503923427179,798.7531760759151
loading_work_g_rawpos_mean,LW,cultivar_aware_pls,3,971,559.9616363357605,428.05044249656584,-13.75640938887459,0.5127017882267999,0.7163360570785722,0.6816319599474855,1.4332644830526995,1.960125940401573,2040.602863835991,802.5731252321175
