sample_id,cultivar_code,trait,value
QCL_A184_B01-0332,QCL,LS,563.2216534987392
QCL_A184_B01-0333,QCL,LS,183.061624145352
QCL_A184_B01-0334,QCL,LS,281.8829719671763
QCL_A184_B01-0335,QCL,LS,330.62239870519556
QCL_A184_B01-0338,QCL,LS,316.40083616173075
QCL_A184_B01-0343,QCL,LS,365.60689845060915
CHL_A185_B01-0016,CHL,LS,379.1482315972099
CHL_A185_B01-0027,CHL,LS,603.8359175953293
CHL_A185_B01-0031,CHL,LS,412.7961687845594
CHL_A185_B01-0047,CHL,LS,339.255749672795
CHL_A185_B01-0067,CHL,LS,495.6895827346675
CHL_A185_B01-0068,CHL,LS,395.5620943990417
CHL_A185_B01-0075,CHL,LS,527.2319171593292
CHL_A185_B01-0076,CHL,LS,407.62137406602153
CHL_A185_B01-0082,CHL,LS,491.62252942279656
CHL_A185_B01-0087,CHL,LS,529.9368964705636
CHL_A185_B01-0089,CHL,LS,554.4386332338815
CHL_A185_B01-0100,CHL,LS,463.9019812909933
CHL_A185_B01-0116,CHL,LS,554.9142330059851
CHL_A185_B01-0120,CHL,LS,611.243335521405
CHL_A185_B01-0126,CHL,LS,450.7250841283741
CHL_A185_B01-0130,CHL,LS,621.2329146411596
CHL_A185_B01-0131,CHL,LS,451.3672242275091
CHL_A185_B01-0133,CHL,LS,539.4963624366749
CHL_A185_B01-0153,CHL,LS,473.50743035681535
CHL_A185_B01-0158,CHL,LS,496.8978749365813
CHL_A185_B01-0159,CHL,LS,479.9730739677884
CHL_A185_B01-0163,CHL,LS,450.13494933195955
CHL_A185_B01-0179,CHL,LS,402.7690196098219
CHL_A185_B01-0181,CHL,LS,370.78575094362554
CHL_A185_B01-0196,CHL,LS,486.76606717774723
CHL_A185_B01-0198,CHL,LS,331.9333184288804
CHL_A185_B01-0206,CHL,LS,531.2176080849645
CHL_A185_B01-0230,CHL,LS,589.8614135943353
CHL_A185_B01-0231,CHL,LS,422.2254632813058
CHL_A185_B01-0232,CHL,LS,360.71447569226564
CHL_A185_B01-0233,CHL,LS,382.5890142202494
CHL_A185_B01-0241,CHL,LS,404.5796922011905
CHL_A185_B01-0245,CHL,LS,564.9806499045654
CHL_A185_B01-0255,CHL,LS,510.43044159316287
CHL_A185_B01-0258,CHL,LS,415.90132907226337
CHL_A185_B01-0259,CHL,LS,349.4434515108753
CHL_A185_B01-0262,CHL,LS,342.0759083652242
CHL_A185_B01-0265,CHL,LS,544.8857492524598
CHL_A185_B01-0266,CHL,LS,384.940114402608
CHL_A185_B01-0271,CHL,LS,452.27389043719757
CHL_A185_B01-0284,CHL,LS,421.6969777627204
CHL_A185_B01-0286,CHL,LS,388.59565438294527
CHL_A185_B01-0293,CHL,LS,483.3488279865883
CHL_A185_B01-0302,CHL,LS,432.73420114370106
CHL_A185_B01-0324,CHL,LS,411.7455253679402
CHL_A185_B01-0325,CHL,LS,358.5080132048256
CHL_A185_B01-0326,CHL,LS,390.78774273923307
CHL_A185_B01-0328,CHL,LS,457.14714538828036
CHL_A185_B01-0331,CHL,LS,570.8659163839253
CHL_A185_B01-0332,CHL,LS,548.8569136627941
CHL_A185_B01-0336,CHL,LS,450.70092555129656
CHL_A185_B01-0338,CHL,LS,447.769004304125
CHL_A185_B01-0339,CHL,LS,396.70683554391223
CHL_A185_B01-0340,CHL,LS,385.37061843184154
CHL_A185_B01-0341,CHL,LS,429.0384175786193
CHL_A185_B01-0343,CHL,LS,332.9436294823556
CHL_A185_B01-0346,CHL,LS,480.7246537026065
CHL_A185_B01-0347,CHL,LS,454.115547017105
CHL_A185_B01-0349,CHL,LS,391.52574044150225
NL_A186_B01-0007,NL,LS,324.28891844838455
NL_A186_B01-0012,NL,LS,193.766700588389
NL_A186_B01-0013,NL,LS,261.6358501086419
NL_A186_B01-0021,NL,LS,109.9405133564288
NL_A186_B01-0030,NL,LS,176.93236671471004
NL_A186_B01-0048,NL,LS,236.79300754463173
NL_A186_B01-0049,NL,LS,218.43598092319826
NL_A186_B01-0051,NL,LS,150.18942823284203
NL_A186_B01-0054,NL,LS,211.79999231824934
NL_A186_B01-0057,NL,LS,252.26045324406607
NL_A186_B01-0064,NL,LS,192.30494278199137
NL_A186_B01-0065,NL,LS,300.3669984805315
NL_A186_B01-0067,NL,LS,332.54085946140145
NL_A186_B01-0069,NL,LS,226.61807482077853
NL_A186_B01-0081,NL,LS,230.12280196487674
NL_A186_B01-0085,NL,LS,199.26128287954504
NL_A186_B01-0087,NL,LS,183.45641098371368
NL_A186_B01-0090,NL,LS,196.93668229149358
NL_A186_B01-0105,NL,LS,271.7029382901481
NL_A186_B01-0123,NL,LS,327.93580040928794
NL_A186_B01-0128,NL,LS,393.4726820226613
NL_A186_B01-0133,NL,LS,266.0051666489273
NL_A186_B01-0138,NL,LS,254.37593377790458
NL_A186_B01-0143,NL,LS,239.13771661065806
NL_A186_B01-0144,NL,LS,238.57667645190486
NL_A186_B01-0149,NL,LS,332.24428544535317
NL_A186_B01-0151,NL,LS,174.75532607398156
NL_A186_B01-0152,NL,LS,252.11071048639934
NL_A186_B01-0163,NL,LS,198.93573426798434
WX_B01-0013,WX,LS,425.09611193313515
WX_B01-0028,WX,LS,420.2451915544445
WX_B01-0030,WX,LS,452.2471269685294
WX_B01-0042,WX,LS,403.6047909146825
WX_B01-0046,WX,LS,531.5467721038415
WX_B01-0047,WX,LS,378.041520409423
WX_B01-0050,WX,LS,553.3532632565881
WX_B01-0054,WX,LS,435.68946541896923
WX_B01-0057,WX,LS,411.3481086150988
WX_B01-0064,WX,LS,460.44937107024293
WX_B01-0065,WX,LS,237.86970668910394
WX_B01-0072,WX,LS,425.80138545335444
WX_B01-0074,WX,LS,376.9882375203353
WX_B01-0076,WX,LS,480.41762531220235
WX_B01-0089,WX,LS,327.946672647014
WX_B01-0092,WX,LS,342.032378226039
WX_B01-0094,WX,LS,371.34629763561475
WX_B01-0101,WX,LS,401.9992579541984
WX_B01-0111,WX,LS,377.1286730223802
WX_B01-0112,WX,LS,479.04659145782523
WX_B01-0113,WX,LS,529.2748951218748
WX_B01-0117,WX,LS,437.40488779756174
WX_B01-0118,WX,LS,343.01241750524673
WX_B01-0120,WX,LS,443.7688599834879
WX_B01-0137,WX,LS,360.3253538727789
WX_B01-0142,WX,LS,481.8590514077366
WX_B01-0148,WX,LS,375.6068804356639
WX_B01-0152,WX,LS,419.3654050418293
WX_B01-0163,WX,LS,363.51166159285225
WX_B01-0164,WX,LS,451.1126929402094
WX_B01-0172,WX,LS,242.26852622642164
WX_B01-0192,WX,LS,312.3854867732383
WX_B01-0194,WX,LS,435.6522408981892
WX_B01-0198,WX,LS,290.03869273626094
WX_B01-0203,WX,LS,376.6921487949385
WX_B01-0204,WX,LS,487.0763644274517
WX_B01-0206,WX,LS,371.56003606830564
WX_B01-0216,WX,LS,216.7810853844141
FWHH_B01-0003,FWHH,LS,462.17636107676907
FWHH_B01-0005,FWHH,LS,438.50631389056434
FWHH_B01-0006,FWHH,LS,446.3339426316291
FWHH_B01-0009,FWHH,LS,440.81895909245316
FWHH_B01-0016,FWHH,LS,326.63858502306346
FWHH_B01-0018,FWHH,LS,321.68630710595744
FWHH_B01-0019,FWHH,LS,316.9126136076296
FWHH_B01-0035,FWHH,LS,398.36608261072877
FWHH_B01-0036,FWHH,LS,343.69240724436474
FWHH_B01-0040,FWHH,LS,448.87291585747937
FWHH_B01-0043,FWHH,LS,418.72035532933273
FWHH_B01-0045,FWHH,LS,393.77993122312506
FWHH_B01-0057,FWHH,LS,518.6548185300451
FWHH_B01-0058,FWHH,LS,333.75325230245153
FWHH_B01-0059,FWHH,LS,275.8934197477953
FWHH_B01-0061,FWHH,LS,434.4019903735708
FWHH_B01-0064,FWHH,LS,362.02069799358213
FWHH_B01-0075,FWHH,LS,338.4122925151275
WJ_B01-0002,WJ,LS,454.3257071906355
WJ_B01-0008,WJ,LS,370.3020203543165
WJ_B01-0009,WJ,LS,348.17892201959125
WJ_B01-0010,WJ,LS,454.086934223092
WJ_B01-0013,WJ,LS,339.6189364953706
WJ_B01-0017,WJ,LS,402.2640665561912
WJ_B01-0020,WJ,LS,492.52699814027994
WJ_B01-0022,WJ,LS,392.0476980424004
WJ_B01-0025,WJ,LS,379.2539686909776
WJ_B01-0036,WJ,LS,501.83778737626744
WJ_B01-0038,WJ,LS,445.59470812055054
WJ_B01-0039,WJ,LS,338.3930853340596
WJ_B01-0047,WJ,LS,370.9027043189543
WJ_B01-0048,WJ,LS,448.74424452412535
WJ_B01-0054,WJ,LS,499.94500468094094
WJ_B01-0060,WJ,LS,438.06962407046757
WJ_B01-0063,WJ,LS,396.0056280395447
WJ_B01-0066,WJ,LS,356.4805872002918
WJ_B01-0068,WJ,LS,438.5528504227192
WJ_B01-0069,WJ,LS,367.1885809616031
WJ_B01-0072,WJ,LS,360.5426747706177
WJ_B01-0077,WJ,LS,399.8599834513095
WJ_B01-0087,WJ,LS,378.84392581661695
WJ_B01-0099,WJ,LS,403.69193661563963
WJ_B01-0104,WJ,LS,392.9704624449888
WJ_B01-0118,WJ,LS,547.3763710402759
WJ_B01-0128,WJ,LS,390.26003668770124
WJ_B01-0131,WJ,LS,411.608350652524
WJ_B01-0134,WJ,LS,489.12015802546296
WJ_B01-0141,WJ,LS,402.4596790566052
WJ_B01-0148,WJ,LS,469.79208896783484
WJ_B01-0153,WJ,LS,460.85203340407406
WJ_B01-0158,WJ,LS,392.6558415934211
WJ_B01-0161,WJ,LS,419.812763600464
WJ_B01-0171,WJ,LS,373.3243478562158
WJ_B01-0175,WJ,LS,307.2109336204063
WJ_B01-0185,WJ,LS,310.05303934312235
WJ_B01-0190,WJ,LS,385.89601898762805
WJ_B01-0200,WJ,LS,370.29374991837227
WJ_B01-0217,WJ,LS,453.75974544954875
WJ_B01-0228,WJ,LS,498.033643902163
WJ_B01-0232,WJ,LS,364.0047901237758
WJ_B01-0236,WJ,LS,413.99895429303564
WJ_B01-0237,WJ,LS,377.06883134969587
WJ_B01-0238,WJ,LS,448.8522584536546
WJ_B01-0250,WJ,LS,538.5279070869341
WJ_B01-0259,WJ,LS,335.7630168056412
WJ_B01-0268,WJ,LS,374.9788949735976
WJ_B01-0269,WJ,LS,437.34499997301236
WJ_B01-0272,WJ,LS,361.7135450679982
WJ_B01-0275,WJ,LS,404.9157088326426
WJ_B01-0281,WJ,LS,320.9379775118972
WJ_B01-0289,WJ,LS,436.37777525497336
WJ_B01-0291,WJ,LS,296.61388877435286
WJ_B01-0305,WJ,LS,273.024367538756
WJ_B01-0306,WJ,LS,305.15956438863304
WJ_B01-0315,WJ,LS,377.3327454466539
WJ_B01-0316,WJ,LS,369.53300365187374
WJ_B01-0320,WJ,LS,460.49946330045816
WJ_B01-0324,WJ,LS,413.3752337252081
WJ_B01-0327,WJ,LS,333.7948312548805
WJ_B01-0331,WJ,LS,362.5877746140395
WJ_B01-0346,WJ,LS,376.77138855574077
WJ_B01-0350,WJ,LS,349.92237967952104
313_A110_B01-0003,L313,LS,137.53990338850747
313_A110_B01-0018,L313,LS,150.64186735870328
313_A110_B01-0022,L313,LS,141.0023137889836
313_A110_B01-0027,L313,LS,85.7183872861861
313_A110_B01-0028,L313,LS,66.7049080637352
313_A110_B01-0030,L313,LS,191.21386683641276
313_A110_B01-0042,L313,LS,230.6510499888929
313_A110_B01-0058,L313,LS,113.57837570708764
313_A110_B01-0066,L313,LS,102.28577344531628
313_A110_B01-0072,L313,LS,96.86683069587015
313_A110_B01-0078,L313,LS,78.21995694678711
313_A110_B01-0079,L313,LS,174.82330948480364
313_A110_B01-0084,L313,LS,111.32270722888723
313_A110_B01-0094,L313,LS,120.79353636117193
313_A110_B01-0099,L313,LS,198.60597848984224
313_A110_B01-0100,L313,LS,123.54696718752967
313_A110_B01-0103,L313,LS,155.12741372609085
313_A110_B01-0109,L313,LS,105.14607954268578
313_A110_B01-0121,L313,LS,98.09918546857764
313_A110_B01-0123,L313,LS,88.86121775830647
313_A110_B01-0129,L313,LS,142.24788207033848
313_A110_B01-0134,L313,LS,71.43678630624694
313_A110_B01-0135,L313,LS,85.5953851283399
313_A110_B01-0143,L313,LS,119.07409062544534
313_A110_B01-0145,L313,LS,70.38643831659004
313_A110_B01-0155,L313,LS,104.92625275492273
313_A110_B01-0159,L313,LS,104.24142974804249
313_A110_B01-0169,L313,LS,65.55312212787209
313_A110_B01-0182,L313,LS,97.55189034485208
313_A110_B01-0189,L313,LS,149.94044952836256
313_A110_B01-0193,L313,LS,131.79856624957773
313_A110_B01-0194,L313,LS,118.75225395312488
313_A110_B01-0196,L313,LS,151.5054627567682
313_A110_B01-0199,L313,LS,69.358431632295
313_A110_B01-0202,L313,LS,201.58047911143655
313_A110_B01-0204,L313,LS,126.37634858231885
313_A110_B01-0205,L313,LS,56.41983402943316
313_A110_B01-0208,L313,LS,189.4461297904453
313_A110_B01-0217,L313,LS,108.73883488386042
313_A110_B01-0221,L313,LS,198.88900603028873
313_A110_B01-0231,L313,LS,147.81646335651735
313_A110_B01-0234,L313,LS,88.77838708651572
313_A110_B01-0237,L313,LS,107.99821561796011
313_A110_B01-0249,L313,LS,95.20630342880614
313_A110_B01-0252,L313,LS,134.25931603654382
313_A110_B01-0253,L313,LS,39.12107027596545
313_A110_B01-0257,L313,LS,134.05338199145308
313_A110_B01-0265,L313,LS,132.50783669909453
313_A110_B01-0269,L313,LS,190.1776357004075
313_A110_B01-0276,L313,LS,91.49728645126049
313_A110_B01-0288,L313,LS,196.28278048412986
313_A110_B01-0302,L313,LS,130.71787211148023
313_A110_B01-0315,L313,LS,101.86267102663419
313_A110_B01-0318,L313,LS,95.28298461713865
313_A110_B01-0324,L313,LS,180.2435681927028
313_A110_B01-0327,L313,LS,82.80157911603177
313_A110_B01-0329,L313,LS,137.00885583220486
313_A110_B01-0332,L313,LS,131.42705386609796
313_A110_B01-0342,L313,LS,87.93033289141027
313_A110_B01-0349,L313,LS,133.83432789757512
A181_B01-0007,LA191,LS,381.70855708947454
A181_B01-0010,LA191,LS,272.5581786109377
A181_B01-0016,LA191,LS,226.5357379763845
A181_B01-0020,LA191,LS,350.4752059666174
A181_B01-0026,LA191,LS,287.4348462832214
A181_B01-0036,LA191,LS,179.1709326246283
A181_B01-0042,LA191,LS,334.60325564198155
A181_B01-0046,LA191,LS,261.5694873935618
A181_B01-0048,LA191,LS,229.9847746203945
A181_B01-0057,LA191,LS,239.76213794140358
A181_B01-0063,LA191,LS,168.36080786046864
A181_B01-0067,LA191,LS,190.22586318362437
A181_B01-0069,LA191,LS,228.24895132638693
A181_B01-0080,LA191,LS,230.6814755469705
A181_B01-0087,LA191,LS,341.4087303072345
A181_B01-0092,LA191,LS,245.95628031124488
A181_B01-0094,LA191,LS,284.3018877843899
A181_B01-0098,LA191,LS,200.85635686241775
A181_B01-0100,LA191,LS,299.2158132411421
A181_B01-0101,LA191,LS,190.02960065594752
A181_B01-0113,LA191,LS,213.55662687861826
A181_B01-0115,LA191,LS,329.66001411083903
A181_B01-0118,LA191,LS,286.4939620326856
A181_B01-0126,LA191,LS,321.12577277881263
A181_B01-0128,LA191,LS,181.77155213525475
A181_B01-0133,LA191,LS,338.16976000792897
A181_B01-0139,LA191,LS,218.32454128989178
A181_B01-0148,LA191,LS,253.9432845237593
A181_B01-0154,LA191,LS,241.73833625775558
A181_B01-0164,LA191,LS,231.90344341196186
A181_B01-0168,LA191,LS,291.9204697075039
A181_B01-0179,LA191,LS,199.19873310676383
A181_B01-0182,LA191,LS,275.5999640523904
A181_B01-0184,LA191,LS,290.1537703293788
A181_B01-0192,LA191,LS,176.38385222113942
A181_B01-0196,LA191,LS,276.3352460390835
A181_B01-0208,LA191,LS,314.78104512013175
A181_B01-0212,LA191,LS,244.57810439515652
A181_B01-0213,LA191,LS,237.0064522861282
A181_B01-0214,LA191,LS,193.66674097823744
A181_B01-0221,LA191,LS,282.5766714541592
A181_B01-0225,LA191,LS,325.5160942851779
A181_B01-0232,LA191,LS,218.04545421319904
A181_B01-0237,LA191,LS,297.38294992260626
A181_B01-0239,LA191,LS,197.13824902514148
A181_B01-0243,LA191,LS,184.84800007959058
A181_B01-0248,LA191,LS,241.00108164905362
A181_B01-0267,LA191,LS,256.1999401155485
A181_B01-0269,LA191,LS,226.86369150455744
A181_B01-0270,LA191,LS,162.31093821345945
A181_B01-0271,LA191,LS,229.91243800450195
A181_B01-0273,LA191,LS,223.17963653991714
A181_B01-0275,LA191,LS,261.7118516906424
A181_B01-0282,LA191,LS,245.99661487765985
A181_B01-0286,LA191,LS,262.3586809454682
A181_B01-0291,LA191,LS,339.55698173647806
A181_B01-0294,LA191,LS,176.09757510186307
A181_B01-0324,LA191,LS,291.3277532743611
A181_B01-0332,LA191,LS,249.0313305641278
A181_B01-0334,LA191,LS,175.69694083504493
A181_B01-0337,LA191,LS,217.01787964836706
A181_B01-0344,LA191,LS,258.6705493044466
L31_A96_B01-0001,L31,LS,264.57521150936043
L31_A96_B01-0011,L31,LS,197.2491908368016
L31_A96_B01-0015,L31,LS,152.81391846913604
L31_A96_B01-0018,L31,LS,168.6840370279636
L31_A96_B01-0019,L31,LS,313.0217769224739
L31_A96_B01-0020,L31,LS,296.8576749303576
L31_A96_B01-0025,L31,LS,211.7257182326956
L31_A96_B01-0033,L31,LS,315.5499475092981
L31_A96_B01-0037,L31,LS,392.41047772924526
L31_A96_B01-0039,L31,LS,287.3115260616015
L31_A96_B01-0040,L31,LS,471.97522370158265
L31_A96_B01-0042,L31,LS,308.7757863559069
L31_A96_B01-0045,L31,LS,266.5150682055288
L31_A96_B01-0052,L31,LS,322.62483062403965
L31_A96_B01-0060,L31,LS,300.32348321807376
L31_A96_B01-0067,L31,LS,313.8935051839142
L31_A96_B01-0078,L31,LS,184.99524771268898
L31_A96_B01-0091,L31,LS,209.08410873403184
L31_A96_B01-0104,L31,LS,208.88258151271907
L31_A96_B01-0105,L31,LS,264.4090933294936
L31_A96_B01-0109,L31,LS,319.4866481216369
L31_A96_B01-0111,L31,LS,243.52928211122273
L31_A96_B01-0120,L31,LS,326.9540879305995
L31_A96_B01-0121,L31,LS,327.14792156576164
L31_A96_B01-0128,L31,LS,370.8569606866902
L31_A96_B01-0141,L31,LS,314.2920445593509
L31_A96_B01-0143,L31,LS,195.33153263256452
L31_A96_B01-0144,L31,LS,321.16546060610347
L31_A96_B01-0145,L31,LS,158.8639086320768
L31_A96_B01-0149,L31,LS,419.8812738845933
L31_A96_B01-0153,L31,LS,252.16400400917053
L31_A96_B01-0162,L31,LS,261.41179554620385
L31_A96_B01-0168,L31,LS,263.2905430006962
L31_A96_B01-0173,L31,LS,122.53544797262612
L31_A96_B01-0179,L31,LS,266.89359629976
L31_A96_B01-0184,L31,LS,159.0713733999172
L31_A96_B01-0200,L31,LS,164.74156508606012
L31_A96_B01-0204,L31,LS,298.1387205413847
L31_A96_B01-0206,L31,LS,242.91256223197118
L31_A96_B01-0211,L31,LS,315.04446979355134
L31_A96_B01-0215,L31,LS,259.9868255274674
L31_A96_B01-0226,L31,LS,257.17750885316957
L31_A96_B01-0228,L31,LS,278.1843404192805
WD_B01-0004,WD,LS,88.12883257165764
WD_B01-0008,WD,LS,102.6933368817119
WD_B01-0011,WD,LS,126.60443908471778
WD_B01-0019,WD,LS,143.2085101972409
WD_B01-0022,WD,LS,115.81184892831672
WD_B01-0029,WD,LS,80.58850572076003
WD_B01-0032,WD,LS,97.05785782156683
WD_B01-0043,WD,LS,148.44512630112587
WD_B01-0047,WD,LS,120.94886672041844
WD_B01-0049,WD,LS,105.089758942306
WD_B01-0060,WD,LS,160.14846763389556
WD_B01-0068,WD,LS,58.919681406919565
WD_B01-0070,WD,LS,126.99442609624211
WD_B01-0074,WD,LS,93.85816661361406
WD_B01-0077,WD,LS,145.42643099269816
WD_B01-0088,WD,LS,85.1929083359493
WD_B01-0089,WD,LS,145.7754241141712
WD_B01-0093,WD,LS,166.72223186976507
WD_B01-0094,WD,LS,113.40157891953746
WD_B01-0099,WD,LS,79.98571091126104
WD_B01-0100,WD,LS,117.76399736425671
WD_B01-0110,WD,LS,107.56752214280817
WD_B01-0112,WD,LS,129.23012820153593
WD_B01-0115,WD,LS,77.37379540717052
WD_B01-0134,WD,LS,148.77003269832994
WD_B01-0140,WD,LS,103.55685760844159
WD_B01-0141,WD,LS,128.82369301013645
WD_B01-0147,WD,LS,155.0313799304525
WD_B01-0160,WD,LS,120.50850449550101
WD_B01-0171,WD,LS,124.92678943833985
WD_B01-0192,WD,LS,95.96767170846906
WD_B01-0200,WD,LS,100.2163034406282
WD_B01-0211,WD,LS,102.61747696230015
WD_B01-0213,WD,LS,140.84577955238288
WD_B01-0220,WD,LS,116.12017986921923
WD_B01-0223,WD,LS,107.17533990142422
WD_B01-0225,WD,LS,73.54349067990813
WD_B01-0228,WD,LS,89.77212081553736
WD_B01-0235,WD,LS,114.4422051622372
WD_B01-0237,WD,LS,117.50396664638218
WD_B01-0241,WD,LS,100.47304563450575
WD_B01-0244,WD,LS,110.44529727111713
WD_B01-0246,WD,LS,104.37406554595648
WD_B01-0254,WD,LS,126.03451058253265
WD_B01-0260,WD,LS,95.85905295835246
WD_B01-0270,WD,LS,141.22087304356785
WD_B01-0274,WD,LS,181.5258917765364
WD_B01-0294,WD,LS,118.75768044786736
WD_B01-0295,WD,LS,152.33131527365424
WD_B01-0296,WD,LS,132.98326829487064
WD_B01-0303,WD,LS,114.31289633087667
WD_B01-0312,WD,LS,55.523843387253734
WD_B01-0313,WD,LS,112.34484921581566
WD_B01-0314,WD,LS,102.48426515077261
WD_B01-0318,WD,LS,171.3936889578095
WD_B01-0331,WD,LS,106.52680752085259
WD_B01-0344,WD,LS,179.74131356037446
WD_B01-0346,WD,LS,125.12289677366087
WD_B01-0351,WD,LS,172.14368554993888
WD_B01-0355,WD,LS,132.84590670707493
WD_B01-0356,WD,LS,90.30066917833759
WD_B01-0360,WD,LS,136.77650271825325
WD_B01-0372,WD,LS,98.69552560815553
WD_B01-0375,WD,LS,131.9265526961948
WD_B01-0379,WD,LS,115.27511404069242
WD_B01-0387,WD,LS,76.37724998625703
WD_B01-0405,WD,LS,86.07665066437276
WD_B01-0411,WD,LS,55.54398507944951
WD_B01-0412,WD,LS,113.32216978858607
WD_B01-0417,WD,LS,62.80026359806384
WD_B01-0418,WD,LS,65.37491215200252
WD_B01-0422,WD,LS,90.02202067551654
WD_B01-0423,WD,LS,167.79880604182762
WD_B01-0427,WD,LS,99.77638372626258
WD_B01-0432,WD,LS,100.36046172005577
WD_B01-0441,WD,LS,88.12521064955999
WD_B01-0451,WD,LS,63.743774988547344
WD_B01-0452,WD,LS,90.88048789254233
WD_B01-0462,WD,LS,159.2727205413714
WD_B01-0466,WD,LS,161.88492235634803
WD_B01-0467,WD,LS,64.82532739332568
WD_B01-0470,WD,LS,105.97147588991459
WD_B01-0474,WD,LS,95.38035501294033
WD_B01-0479,WD,LS,135.56398669896572
WD_B01-0484,WD,LS,74.597801054553
WD_B01-0487,WD,LS,77.58173405840756
WD_B01-0505,WD,LS,128.78082850614874
WD_B01-0509,WD,LS,183.0634168099196
WD_B01-0510,WD,LS,72.53805815842799
WD_B01-0514,WD,LS,113.64082296178034
WD_B01-0520,WD,LS,101.17025385658846
WD_B01-0522,WD,LS,72.17111236012477
WD_B01-0534,WD,LS,91.7660167889936
WD_B01-0541,WD,LS,70.8126477938026
WD_B01-0546,WD,LS,134.3646866935186
WD_B01-0551,WD,LS,81.49503428468205
WD_B01-0556,WD,LS,129.18777265633628
WD_B01-0584,WD,LS,54.90228797727305
WD_B01-0585,WD,LS,100.15027913732777
WD_B01-0590,WD,LS,99.51474458514465
WD_B01-0594,WD,LS,67.56368604017592
WD_B01-0603,WD,LS,100.08351595232456
WD_B01-0605,WD,LS,90.8238559220501
WD_B01-0610,WD,LS,69.26810085248033
WD_B01-0618,WD,LS,100.60597020525363
WD_B01-0622,WD,LS,131.03520103956362
WD_B01-0629,WD,LS,110.12362220911757
WD_B01-0632,WD,LS,127.55429595938895
WD_B01-0633,WD,LS,81.0461030756193
WD_B01-0634,WD,LS,119.59142470249216
WD_B01-0640,WD,LS,151.66895758147115
WD_B01-0641,WD,LS,101.95573407278887
WD_B01-0642,WD,LS,97.1480740530229
WD_B01-0643,WD,LS,95.97014743572299
WD_B01-0645,WD,LS,88.0637796558612
WD_B01-0646,WD,LS,95.26035916071362
WD_B01-0653,WD,LS,93.36329792095893
WD_B01-0655,WD,LS,103.6413612517368
WD_B01-0656,WD,LS,59.141309012458656
WD_B01-0657,WD,LS,80.59809304803022
WD_B01-0658,WD,LS,101.35800362565297
WD_B01-0661,WD,LS,71.65501137389812
WD_B01-0667,WD,LS,71.9098669566578
WD_B01-0670,WD,LS,86.65603100388225
WD_B01-0675,WD,LS,69.41411959356027
WD_B01-0677,WD,LS,51.131711995552095
WD_B01-0681,WD,LS,108.35390406393827
WD_B01-0685,WD,LS,118.67362454818463
WD_B01-0686,WD,LS,86.40946585527482
WD_B01-0696,WD,LS,100.06254477434751
WD_B01-0697,WD,LS,56.01993595042914
WD_B01-0705,WD,LS,77.19622235417711
WD_B01-0710,WD,LS,123.16748161810057
WD_B01-0731,WD,LS,117.58473637540123
WD_B01-0733,WD,LS,113.75840413284496
WD_B01-0736,WD,LS,78.27088044384152
ZSKLD_B01-0002,ZSKLD,LS,342.44479342335694
ZSKLD_B01-0009,ZSKLD,LS,310.7399037492805
ZSKLD_B01-0011,ZSKLD,LS,311.3194104784186
ZSKLD_B01-0018,ZSKLD,LS,373.7374834244302
ZSKLD_B01-0020,ZSKLD,LS,335.4625215591773
ZSKLD_B01-0022,ZSKLD,LS,405.18410598333867
ZSKLD_B01-0026,ZSKLD,LS,267.0879072368076
ZSKLD_B01-0049,ZSKLD,LS,319.99641437705736
ZSKLD_B01-0051,ZSKLD,LS,306.87208208312006
ZSKLD_B01-0058,ZSKLD,LS,296.00152044972094
ZSKLD_B01-0066,ZSKLD,LS,261.38485851650046
ZSKLD_B01-0080,ZSKLD,LS,381.6562236136506
ZSKLD_B01-0084,ZSKLD,LS,298.1498959400635
ZSKLD_B01-0085,ZSKLD,LS,303.93257229014137
ZSKLD_B01-0089,ZSKLD,LS,420.7334588186727
ZSKLD_B01-0096,ZSKLD,LS,288.726704584527
ZSKLD_B01-0100,ZSKLD,LS,309.50380479756694
ZSKLD_B01-0107,ZSKLD,LS,292.21253885245045
ZSKLD_B01-0112,ZSKLD,LS,331.5987679547088
ZSKLD_B01-0114,ZSKLD,LS,259.80743686091307
ZSKLD_B01-0115,ZSKLD,LS,303.4460951436977
ZSKLD_B01-0119,ZSKLD,LS,262.5061600845988
ZSKLD_B01-0120,ZSKLD,LS,294.4737216557473
ZSKLD_B01-0127,ZSKLD,LS,261.23122474946445
ZSKLD_B01-0129,ZSKLD,LS,216.7009891659657
ZSKLD_B01-0130,ZSKLD,LS,267.4582541862576
ZSKLD_B01-0133,ZSKLD,LS,356.73136415007946
ZSKLD_B01-0135,ZSKLD,LS,269.9318414639414
ZSKLD_B01-0139,ZSKLD,LS,353.2392958332787
ZSKLD_B01-0141,ZSKLD,LS,282.11370184907344
ZSKLD_B01-0142,ZSKLD,LS,280.6349108474232
ZSKLD_B01-0144,ZSKLD,LS,362.49079989519964
ZSKLD_B01-0148,ZSKLD,LS,363.83006886704464
ZSKLD_B01-0152,ZSKLD,LS,287.359803043944
ZSKLD_B01-0161,ZSKLD,LS,234.61775843224646
ZSKLD_B01-0163,ZSKLD,LS,331.09487434693483
ZSKLD_B01-0171,ZSKLD,LS,244.09787705362538
ZSKLD_B01-0183,ZSKLD,LS,285.9718484495053
ZSKLD_B01-0209,ZSKLD,LS,342.7339174490308
