sample_id,cultivar_code,PC1,PC2
WD_B01-0729,WD,-2.9938113764769647,1.4347320197430855
WD_B01-0730,WD,-3.7760639185623526,0.5800082532191297
WD_B01-0731,WD,-3.363115112045429,-0.2644305698504623
WD_B01-0732,WD,-3.732411422539812,0.6507616250239756
WD_B01-0733,WD,-3.696299414464799,-0.3463364880476308
WD_B01-0735,WD,-3.9766666760078517,-0.21591809789498279
WD_B01-0736,WD,-4.650771640122818,0.46526617741953785
WD_B01-0737,WD,-4.525834723403995,1.079460945487301
WD_B01-0738,WD,-4.226925881244243,0.2621873851986658
WD_B01-0740,WD,-3.7279527652235154,0.11779381438063884
WD_B01-0741,WD,-4.528839014134194,0.5306679545939902
WJ_B01-0001,WJ,-0.0796137699783065,-0.45396869890342817
WJ_B01-0002,WJ,1.7660373379663956,-0.8236916898843937
WJ_B01-0003,WJ,1.846823495222748,0.46497012991936076
WJ_B01-0004,WJ,-1.4006534575840206,-0.7314878769510207
WJ_B01-0005,WJ,1.1230042708528725,1.2552584176287909
WJ_B01-0006,WJ,3.6249778510421606,0.31164397775777697
WJ_B01-0007,WJ,1.3210401150925506,-0.013209541509259648
WJ_B01-0008,WJ,0.03815482967258368,-0.4415357288193771
WJ_B01-0009,WJ,-0.8273105411614373,-0.7292023946401037
WJ_B01-0010,WJ,3.2688425191557546,0.06790752747525954
WJ_B01-0012,WJ,0.7645158204664665,-0.5152302371200431
WJ_B01-0013,WJ,0.1896250647892729,-0.4052646528828943
WJ_B01-0014,WJ,0.2886296864589638,-0.07988070183411154
WJ_B01-0015,WJ,3.81392176591386,0.24495913097571947
WJ_B01-0016,WJ,0.7455661746086906,0.07960761610529862
WJ_B01-0017,WJ,2.0745217889456766,-0.3600238758796027
WJ_B01-0018,WJ,-0.37465357280289385,-0.947175768760579
WJ_B01-0019,WJ,0.671684111975386,-0.3708247988182838
WJ_B01-0020,WJ,2.607639200909016,-0.3996170094468974
WJ_B01-0021,WJ,0.2742451824159988,-0.2311915865840831
WJ_B01-0022,WJ,0.8965454380142436,-0.06763091353214078
WJ_B01-0023,WJ,1.0823080646615157,-1.4216173938583387
WJ_B01-0024,WJ,0.5550645976692431,-0.26703442125507265
WJ_B01-0025,WJ,1.08141435652707,-0.2915369790196823
WJ_B01-0026,WJ,1.34944478388014,-0.14051897530343446
WJ_B01-0027,WJ,3.8935218116579176,0.3541287379864392
WJ_B01-0028,WJ,0.6108339980766382,-0.35543926285655575
WJ_B01-0029,WJ,0.9847151630889175,-0.36447236293337254
WJ_B01-0030,WJ,0.29773474204965017,-0.70331433636862
WJ_B01-0033,WJ,2.5128837995961666,0.1924590752336096
WJ_B01-0034,WJ,4.428492221746065,1.1446667301527587
WJ_B01-0036,WJ,1.8081210249423028,-0.06439728476241056
WJ_B01-0037,WJ,1.2686729930338916,0.13420725870653488
WJ_B01-0038,WJ,1.7005484962366981,-1.0675456268571613
WJ_B01-0039,WJ,0.0956966282180943,-0.11329124242373656
WJ_B01-0040,WJ,0.10421558825226265,-0.3641587902473025
WJ_B01-0041,WJ,1.6180141323954897,-0.12809939572681653
WJ_B01-0042,WJ,0.8447182779963364,0.07056094709130602
WJ_B01-0043,WJ,0.2517128877287847,-0.36968460715981655
WJ_B01-0044,WJ,0.9154124341346341,-0.5913391585801498
WJ_B01-0046,WJ,2.701357596165386,-1.003341570891549
WJ_B01-0047,WJ,0.40217777594596593,-1.8172161736326955
WJ_B01-0048,WJ,0.9734383015870856,-0.2463030922955419
WJ_B01-0049,WJ,0.8758496193690005,0.1317280038510828
WJ_B01-0050,WJ,0.6932354926895687,-0.4806578422361951
WJ_B01-0051,WJ,0.7925085349868739,0.06615462792741039
WJ_B01-0052,WJ,0.8978139906120315,-0.46013803213230037
WJ_B01-0053,WJ,-0.3736230840488357,-0.49145302852037537
WJ_B01-0054,WJ,3.6256959957315864,-0.7211911373739709
WJ_B01-0055,WJ,-0.4133556569163772,1.5790712615224431
WJ_B01-0056,WJ,1.7117642675523266,0.13559828921880102
WJ_B01-0057,WJ,2.817408649906094,-0.09345545183725794
WJ_B01-0058,WJ,2.411488416518645,0.4044369847521434
WJ_B01-0059,WJ,1.1150285206166441,-0.4200959159502209
WJ_B01-0060,WJ,1.1040587343310895,-0.5192655543049381
WJ_B01-0061,WJ,2.084005118802216,-0.2729241502555165
WJ_B01-0062,WJ,0.9032214139903194,-0.573802320300588
WJ_B01-0063,WJ,1.210786330309455,-1.1489884390984983
WJ_B01-0064,WJ,0.9939074521207081,0.2504699203886475
WJ_B01-0065,WJ,2.009571852251917,-1.8527825786217509
WJ_B01-0066,WJ,-0.031448774684610374,-0.8620457946321366
WJ_B01-0067,WJ,1.7378434254481325,-1.025347094812457
WJ_B01-0068,WJ,1.81342197532232,0.5113070490490056
WJ_B01-0069,WJ,0.8591781349190873,-0.3867158980360769
WJ_B01-0070,WJ,0.9226135125253021,-0.16956042141265484
WJ_B01-0072,WJ,1.7108455784913654,1.3604270136565666
WJ_B01-0073,WJ,0.02508548528542251,-0.3642698419688211
WJ_B01-0074,WJ,1.4323379185663752,0.22174970005798197
WJ_B01-0076,WJ,1.3260068907332283,0.37987202755897936
WJ_B01-0077,WJ,0.924608196599257,0.4177632987907592
WJ_B01-0078,WJ,-0.2873552993031979,-1.2125039915686149
WJ_B01-0079,WJ,1.3327193917166291,-1.7153100094374167
WJ_B01-0080,WJ,0.7188410958794237,-0.9476642410190184
WJ_B01-0081,WJ,3.7542520871087186,-0.7593446692710886
WJ_B01-0082,WJ,2.9690162597252425,-0.37077341870478864
WJ_B01-0083,WJ,4.520270176940063,-0.8589129259298037
WJ_B01-0084,WJ,2.660853170167936,-1.1469128881044424
WJ_B01-0085,WJ,-0.9628093366601658,-0.6081386711437565
WJ_B01-0086,WJ,1.756389783943041,0.6360506679182841
WJ_B01-0087,WJ,1.409100379197752,-0.3665900038906975
WJ_B01-0088,WJ,0.602720748547362,-0.47314449500754446
WJ_B01-0089,WJ,0.4601282556160031,-0.8314887365986628
WJ_B01-0090,WJ,1.931368472729268,0.4960993551115075
WJ_B01-0091,WJ,1.9605448632941074,0.33654594924662223
WJ_B01-0092,WJ,1.0113819408987645,-0.8121801291864871
WJ_B01-0093,WJ,-0.23593539124386215,-0.4363686568394036
WJ_B01-0094,WJ,0.4499215889557416,-0.2117140674152722
WJ_B01-0095,WJ,1.3194416899725638,-1.7280215520640223
WJ_B01-0096,WJ,0.8485100127167549,0.13739772867807049
WJ_B01-0098,WJ,1.3446893490117904,-1.9722848895084566
WJ_B01-0099,WJ,1.3946676472005601,-2.5017026053339255
WJ_B01-0100,WJ,0.19470416076736488,-0.30826437520925565
WJ_B01-0101,WJ,2.0912278582849746,0.06774069672878022
WJ_B01-0102,WJ,0.6639168496537377,-1.727782032770824
WJ_B01-0103,WJ,0.201752188824874,-2.478159289488681
WJ_B01-0104,WJ,1.069183390669813,-1.8311446551484358
WJ_B01-0106,WJ,2.076093323164868,0.3638576285080231
WJ_B01-0107,WJ,2.2186553768650525,-0.7042989620078617
WJ_B01-0108,WJ,2.1128918097054075,0.8564659458100318
WJ_B01-0109,WJ,0.9279112598056604,-0.8055797546907908
WJ_B01-0110,WJ,1.9546036397508495,1.2812894051787431
WJ_B01-0111,WJ,4.35975109172604,1.1242235121762147
WJ_B01-0112,WJ,1.1954413458921727,-0.7124104565963388
WJ_B01-0113,WJ,2.685734399663076,-1.2234302324978468
WJ_B01-0114,WJ,-0.08246935144175532,1.2615326262139186
WJ_B01-0115,WJ,-0.5685542282743289,-0.5090904624444457
WJ_B01-0116,WJ,3.0996793255069917,-0.9377983042419875
WJ_B01-0117,WJ,0.13808492381256862,-1.1656758611300004
WJ_B01-0118,WJ,2.132739908577673,-1.0849970585926543
WJ_B01-0119,WJ,1.304113034402934,0.5180381945080343
WJ_B01-0120,WJ,1.0476549119852139,0.31629360183224553
WJ_B01-0121,WJ,0.38165387327766526,-0.08367320672991554
WJ_B01-0123,WJ,1.5342341508622082,-0.5035350563801458
WJ_B01-0124,WJ,2.255815692401179,-1.265216694803537
WJ_B01-0125,WJ,1.0828612739527796,-0.5627863350714715
WJ_B01-0126,WJ,0.8093474469554703,-1.3200598247225568
WJ_B01-0127,WJ,0.6055828416938037,-0.18417074645381795
WJ_B01-0128,WJ,0.4971599782244666,1.2347985644268533
WJ_B01-0129,WJ,0.5991174890656086,-0.7747648448372767
WJ_B01-0130,WJ,1.1730323598670391,-0.4131277995596737
WJ_B01-0131,WJ,1.3272803259746846,-0.6695234352530414
WJ_B01-0132,WJ,2.2413341773343176,-0.9437724661038672
WJ_B01-0133,WJ,0.3214469826457088,-1.2504518754278149
WJ_B01-0134,WJ,3.815329288997233,-1.3577513638350347
WJ_B01-0135,WJ,0.5087163836485077,-1.409938270186243
WJ_B01-0136,WJ,3.143339642194347,-0.20891408517993446
WJ_B01-0137,WJ,0.10873127929099607,-0.7319287826593175
WJ_B01-0138,WJ,2.3195966413071907,-0.43757268289310386
WJ_B01-0139,WJ,1.4889073846064398,-0.08022029383199149
WJ_B01-0140,WJ,2.4346290985436934,1.4143799198401608
WJ_B01-0142,WJ,0.9057841073582407,0.4506755957957118
WJ_B01-0143,WJ,3.473881594580691,0.17787576303180286
WJ_B01-0144,WJ,-0.4054978367842345,-0.7045276245232449
WJ_B01-0145,WJ,0.9375386684824545,-0.5729188776323407
WJ_B01-0147,WJ,1.1018251891244393,-0.4055817187070558
WJ_B01-0148,WJ,1.7931403058432152,-0.3211342257863328
WJ_B01-0150,WJ,0.33004122249310613,-1.0566215979736615
WJ_B01-0151,WJ,1.9567367375984697,0.4477095194122203
WJ_B01-0152,WJ,2.995563564855198,0.2279994278379498
WJ_B01-0153,WJ,3.501326199698754,0.6695099646618664
WJ_B01-0154,WJ,1.7731521520866653,-1.2152625152746004
WJ_B01-0155,WJ,0.19580099774462345,0.49956072921214734
WJ_B01-0156,WJ,1.8301211678527214,-0.039617368856613266
WJ_B01-0157,WJ,3.3615001574942354,-0.5999025608363586
WJ_B01-0158,WJ,0.36721773858663537,-0.5620531682009352
WJ_B01-0159,WJ,1.2456389950703541,-0.11597525434285813
WJ_B01-0160,WJ,1.348757251763298,-0.07200439598795683
WJ_B01-0161,WJ,3.6876702201462117,1.3600772400857803
WJ_B01-0162,WJ,2.025682978700083,0.041473087299671564
WJ_B01-0163,WJ,1.3479637567942349,0.6141194867612016
WJ_B01-0164,WJ,1.0447048826025314,-0.4589240590019056
WJ_B01-0165,WJ,0.05733928676484809,-0.41028955072194473
WJ_B01-0166,WJ,2.5006487719597184,-1.1299835672966403
WJ_B01-0167,WJ,2.782465884283754,-0.2608794848088299
WJ_B01-0168,WJ,1.371494695679098,0.5044524698939604
WJ_B01-0169,WJ,1.3556208670972913,0.295406091998685
WJ_B01-0170,WJ,0.8124614234348406,1.1766290312095602
WJ_B01-0171,WJ,1.0411736638971036,0.5499520391003119
WJ_B01-0172,WJ,2.337953876967675,-0.7987688646871909
WJ_B01-0173,WJ,0.200733315684835,0.3466300853910689
WJ_B01-0174,WJ,0.25295360729208294,0.09134273536330907
WJ_B01-0175,WJ,0.37926415356459203,-0.41240617077326897
WJ_B01-0176,WJ,1.1655729580179772,0.47201033454893404
WJ_B01-0177,WJ,1.5673384679228104,0.2654760998667333
WJ_B01-0178,WJ,2.153285001459609,-0.037191043993193854
WJ_B01-0179,WJ,0.15924501979021788,-0.679457381223396
WJ_B01-0180,WJ,0.23609464528579305,-1.1546491814653015
WJ_B01-0181,WJ,2.8160894853648384,0.8739473091695882
WJ_B01-0182,WJ,0.4936947351360429,0.3739834290671006
WJ_B01-0183,WJ,0.26627479295556805,0.08674208507026597
WJ_B01-0184,WJ,0.05568551047708814,-1.3251326478740844
WJ_B01-0185,WJ,-0.6025721687910505,-1.422735094240878
WJ_B01-0186,WJ,-0.5085367099221938,-1.536386785271419
WJ_B01-0187,WJ,2.2359676392111503,-1.6808876783459157
WJ_B01-0188,WJ,1.938883919929509,-1.098072738168727
WJ_B01-0189,WJ,1.8884850328085852,-1.4277354698409
WJ_B01-0190,WJ,1.16966551366997,-1.2033213601521404
WJ_B01-0191,WJ,0.013626098428602823,-1.3565007122799835
WJ_B01-0192,WJ,1.2624764086527867,-2.194375675221446
WJ_B01-0194,WJ,1.9705900745277776,-1.3117611252086328
WJ_B01-0195,WJ,1.4172441184706903,-1.526524480573285
WJ_B01-0196,WJ,1.1703932613494434,0.441876132130484
WJ_B01-0197,WJ,1.8368055641491934,-1.357922909918542
WJ_B01-0198,WJ,2.9627087937248513,-0.47528432723760666
WJ_B01-0199,WJ,1.0153673599571915,-1.0890412160723284
WJ_B01-0200,WJ,0.5421085603310007,-1.6716343854685407
WJ_B01-0201,WJ,1.1938821040037684,-1.0861630171158578
WJ_B01-0203,WJ,2.077656695858078,-1.4258659444395811
WJ_B01-0204,WJ,2.98611432652282,-2.2241102193467945
WJ_B01-0205,WJ,0.8108878557528926,-1.870395625326497
WJ_B01-0206,WJ,1.5401231638512243,-0.4229225623698179
WJ_B01-0207,WJ,-1.1175420119601247,-0.861735895225773
WJ_B01-0208,WJ,4.712894217311029,1.9074262781786568
WJ_B01-0209,WJ,0.24140330082168143,0.09239021311585784
WJ_B01-0210,WJ,2.779054518913055,1.6876394945822826
WJ_B01-0211,WJ,3.448147369254664,0.32668209273763926
WJ_B01-0212,WJ,-0.41411348988051705,-0.06345953885724051
WJ_B01-0213,WJ,1.4431645128990587,0.48702231686276004
WJ_B01-0217,WJ,2.7109648754289943,1.1330821328039398
WJ_B01-0218,WJ,0.07603283184679765,-0.7652084769891274
WJ_B01-0219,WJ,4.7221627448810075,1.2580909164957874
WJ_B01-0220,WJ,1.4207222688655967,1.1755953262011678
WJ_B01-0221,WJ,0.37113162135947986,-0.32855611441086574
WJ_B01-0222,WJ,-0.20147968017726164,-0.11259169930478165
WJ_B01-0223,WJ,3.5035143871481838,0.6743723112249083
WJ_B01-0224,WJ,2.6582359293507825,-1.6790665756822425
WJ_B01-0225,WJ,1.1606901298206311,-0.4725712606030385
WJ_B01-0226,WJ,2.360347930360681,0.14092846603718373
WJ_B01-0227,WJ,1.2523660389818216,-0.9593976197407883
WJ_B01-0228,WJ,2.9854519817275142,0.20273710461204986
WJ_B01-0229,WJ,1.692073363500454,-0.2908715832966365
WJ_B01-0230,WJ,1.5867797752089503,-1.4979066537397783
WJ_B01-0231,WJ,2.338108699341073,0.7121863986481896
WJ_B01-0232,WJ,1.3021127678381876,-2.128456831249442
WJ_B01-0233,WJ,1.7011335719298266,-0.739531177946375
WJ_B01-0234,WJ,1.3775368173058733,-2.49236971250525
WJ_B01-0235,WJ,2.0190588473114257,-1.1387478577431562
WJ_B01-0236,WJ,1.2783109270236173,-0.9836974114088481
WJ_B01-0238,WJ,1.2213387889141034,-0.8788240152179381
WJ_B01-0240,WJ,1.5240725509444746,-0.9695189940808125
WJ_B01-0241,WJ,1.1073082983781763,0.5256135589118728
WJ_B01-0242,WJ,-0.5977568254355717,-0.7682714489975344
WJ_B01-0244,WJ,3.643102064317416,0.4986840129388356
WJ_B01-0245,WJ,0.7846679012417694,-0.16780402488778665
WJ_B01-0246,WJ,0.0067850736999243155,-1.0343735136112981
WJ_B01-0247,WJ,1.3383911233613268,-0.1112885215519317
WJ_B01-0248,WJ,3.0334292396467104,0.5084907196542028
WJ_B01-0249,WJ,2.1250725361913063,0.8095434134789193
WJ_B01-0250,WJ,4.392337624599592,0.8364950309867774
WJ_B01-0251,WJ,1.2604559329727918,-0.25267031041099414
WJ_B01-0253,WJ,2.557207292474782,-0.5224698934967899
WJ_B01-0255,WJ,3.3466759389531435,0.5413470987366041
WJ_B01-0256,WJ,-0.29043522710323766,-0.6982485708957483
WJ_B01-0257,WJ,5.056004492799412,1.4057346206293742
WJ_B01-0259,WJ,0.26654514033068943,0.22245283699169308
WJ_B01-0260,WJ,0.08792331709754526,0.38929600961057886
WJ_B01-0261,WJ,0.6755837647729305,0.39063683453422626
WJ_B01-0264,WJ,0.8529090443633621,0.6219598700348045
WJ_B01-0265,WJ,2.5422812040967075,0.29643585030159314
WJ_B01-0267,WJ,-0.3156718947574807,0.022595661865639383
WJ_B01-0268,WJ,1.513327829147017,-0.1613161289196204
WJ_B01-0269,WJ,2.3335765664966557,-0.8256832327277862
WJ_B01-0270,WJ,3.634120593961945,0.6924259072160291
WJ_B01-0271,WJ,-1.0442087396224198,-0.8656786615350702
WJ_B01-0272,WJ,1.0303571326921226,-0.7495818357206467
WJ_B01-0273,WJ,1.8138067725492155,-1.9118971746329376
WJ_B01-0275,WJ,1.7822244657227182,-0.1364849879147575
WJ_B01-0276,WJ,1.5917275054433442,-0.18326836232720123
WJ_B01-0277,WJ,-0.5536722253330044,-1.6896689812516428
WJ_B01-0278,WJ,2.4339763886792047,-0.05399085702525162
WJ_B01-0280,WJ,1.4110412416654716,-0.05865860068047167
WJ_B01-0281,WJ,0.5170999557537583,-1.3259162025843547
WJ_B01-0282,WJ,0.4308026555890714,-0.833913221697849
WJ_B01-0283,WJ,-0.3725426579700794,-1.0073900367376591
WJ_B01-0284,WJ,1.3952261796111336,-1.0694337483966172
WJ_B01-0285,WJ,2.808126935687254,-0.2783020840457435
WJ_B01-0287,WJ,2.6597952120200037,-0.8123847775146611
WJ_B01-0288,WJ,1.7402713315579366,0.7615122031096003
WJ_B01-0289,WJ,1.8332924689046466,-0.8343333364114998
WJ_B01-0290,WJ,2.3243228141365595,-0.3971855858811827
WJ_B01-0291,WJ,0.9227038819889722,0.5140510362315716
WJ_B01-0292,WJ,0.8432189664404943,-0.13535422911381526
WJ_B01-0293,WJ,0.5390850903232707,-0.5818696819781076
WJ_B01-0294,WJ,2.538917092647886,-0.3477095897367089
WJ_B01-0295,WJ,2.4406777024958854,0.34550895291951356
WJ_B01-0296,WJ,0.7657773889973079,-0.4081433186789358
WJ_B01-0297,WJ,0.27407233485136573,-0.2258523870558914
WJ_B01-0298,WJ,0.7515916306258045,-0.10163240188720192
WJ_B01-0299,WJ,1.4302668807604941,-0.8155240146054303
WJ_B01-0300,WJ,1.0073992539229415,-0.5513267149684983
WJ_B01-0301,WJ,-0.0916673823840197,-0.6429299251112531
WJ_B01-0302,WJ,2.6723874244786403,-0.9096572598411597
WJ_B01-0303,WJ,1.893129179109193,-0.9079386336784017
WJ_B01-0304,WJ,0.6669266266559345,-0.0541085291030612
WJ_B01-0305,WJ,0.45987010689848185,-0.6298592863593591
WJ_B01-0306,WJ,0.08064831292173623,-0.6906465407582661
WJ_B01-0308,WJ,0.5518830694212445,0.3532921200218139
WJ_B01-0309,WJ,2.727511896792488,1.2285277866181379
WJ_B01-0310,WJ,0.3035129152514978,-0.2277970824017977
WJ_B01-0312,WJ,0.5448225949042996,-0.685365349221115
WJ_B01-0313,WJ,0.7441586296113971,1.0138162598158185
WJ_B01-0314,WJ,2.1817821285984156,0.884258735484918
WJ_B01-0315,WJ,2.781149685842575,-1.06628505499338
WJ_B01-0316,WJ,0.3746085629680926,-1.1111282595578709
WJ_B01-0317,WJ,1.787986793976335,-0.7972647809091286
WJ_B01-0318,WJ,3.7308793070620077,-1.6808665392282205
WJ_B01-0319,WJ,-0.05361751508910856,-0.7637352772477255
WJ_B01-0320,WJ,3.515936103988264,0.5551803366384025
WJ_B01-0321,WJ,2.9306437802895156,0.3496523367983507
WJ_B01-0322,WJ,1.6409483286320552,-0.8268514615155318
WJ_B01-0323,WJ,2.3477562067290205,0.7573749278359543
WJ_B01-0324,WJ,1.1506127069955356,-0.5382754297488964
WJ_B01-0325,WJ,2.735140658179069,0.7065068604626614
WJ_B01-0326,WJ,2.0239780766845246,-2.1564335994768755
WJ_B01-0327,WJ,0.7422471624307011,0.09315133031639405
WJ_B01-0328,WJ,0.3685682899276007,0.43722301072612463
WJ_B01-0329,WJ,1.4888255069875,-0.4650395655063041
WJ_B01-0330,WJ,0.27013490567588955,-0.8463132938678826
WJ_B01-0331,WJ,0.8058187155668686,0.5780564776843958
WJ_B01-0332,WJ,0.6263323065164915,0.08083725740443587
WJ_B01-0333,WJ,0.19408839314909038,0.016712728798710264
WJ_B01-0334,WJ,2.86856472204827,-0.8644484839837577
WJ_B01-0335,WJ,0.6242713010498053,-0.2921535470698004
WJ_B01-0336,WJ,-0.3253099979470152,-0.7534743249508393
WJ_B01-0337,WJ,2.8597392583111594,-0.7345955813655157
WJ_B01-0338,WJ,1.3107632951776498,0.353216855302792
WJ_B01-0340,WJ,1.4828194972452131,-0.23929331935615258
WJ_B01-0341,WJ,0.8751166153276128,0.6415112082792965
WJ_B01-0342,WJ,-0.6907813410265091,-0.3811109036332517
WJ_B01-0343,WJ,0.7663146090122662,-0.5249289598969062
WJ_B01-0344,WJ,2.047985226168274,-0.18923203344961817
WJ_B01-0345,WJ,0.1785162771706027,-1.4796000233477071
WJ_B01-0346,WJ,0.909757201210541,-1.6308649761669738
WJ_B01-0347,WJ,1.420469339560053,-1.4978806908711482
WJ_B01-0348,WJ,-0.009415283938154523,0.4640362232744234
WJ_B01-0349,WJ,0.2268401621190736,-0.14766521369652363
WJ_B01-0350,WJ,-0.3815667341719966,-1.194790219767774
WW_B01-0001,WW,6.3448582786997845,-0.44540822010549264
WW_B01-0002,WW,5.381571978505261,-0.291762895357704
WW_B01-0003,WW,1.4503494272937218,-0.8896798679966675
WW_B01-0005,WW,0.837734999270835,-1.2525481042010331
WW_B01-0006,WW,4.159915157707491,-0.048568788565440044
WW_B01-0007,WW,3.913762864685684,-0.6826681102305685
WW_B01-0008,WW,4.54478336301857,-0.12302575878135354
WW_B01-0009,WW,4.488196582865834,-0.5877346473838709
WW_B01-0010,WW,6.564530744554082,0.5183229957553255
WW_B01-0011,WW,-1.7314525200525788,-1.8590357713221866
WW_B01-0012,WW,1.0320335200376534,-0.43075783537567713
WW_B01-0013,WW,3.9557044551766447,-0.5767910117503803
WW_B01-0014,WW,-0.2349583471848234,-1.737746802492235
WW_B01-0015,WW,1.8931797315908965,-0.620156707574652
WW_B01-0017,WW,-1.1271378052782137,-1.953785082428865
WW_B01-0018,WW,0.10980458215133662,-1.3999956988792843
WW_B01-0019,WW,0.5104315273943434,-1.170823786715503
WW_B01-0020,WW,0.9795148770443124,-0.27911404197696477
WW_B01-0021,WW,6.994677284342567,-0.09717057807240848
WW_B01-0022,WW,1.7503800405255037,-1.1587608707398216
WW_B01-0023,WW,2.290091761993322,-0.6392483994475117
WW_B01-0024,WW,2.574486553138948,-1.1878605166888956
WW_B01-0025,WW,6.215992132627579,-0.21796722521328288
WW_B01-0026,WW,2.1936082604830136,-1.264302727221495
WW_B01-0027,WW,3.756280698565773,-0.7971576704696052
WW_B01-0028,WW,2.5393424051117828,-1.4318459434879471
WW_B01-0029,WW,3.2560265452617676,-0.8041962615898948
WW_B01-0030,WW,4.465603717217662,-0.7954857250371516
WW_B01-0031,WW,7.673127573600475,0.5411393021727091
WW_B01-0032,WW,1.9908185982917606,-0.6518398326415874
WW_B01-0033,WW,0.9472127820662637,-1.4594484114447204
WW_B01-0036,WW,2.4362786782160053,-0.2241118262464222
WW_B01-0037,WW,5.394633275577061,-0.07721399625194886
WW_B01-0038,WW,5.450566416336537,-0.4495419407150031
WW_B01-0040,WW,-1.0172205871175757,-0.6242565493366997
WW_B01-0041,WW,-0.7073296661486546,-0.8434195080679924
WW_B01-0042,WW,-0.8556230927076388,-0.76751316131999
WW_B01-0043,WW,2.308628695308559,-0.5173915862709617
WW_B01-0044,WW,0.7896779402098999,-0.6709118947704531
WW_B01-0045,WW,2.896113354957882,-0.12246823508483956
WW_B01-0046,WW,2.0315477503930106,-0.48498575401876903
WW_B01-0049,WW,0.7492433765770377,-1.1842486254328022
WW_B01-0050,WW,4.880337369474027,0.46143095625757347
WW_B01-0051,WW,3.4030311644467948,-0.550155519102522
WW_B01-0052,WW,2.405555551453092,-0.707380406130036
WW_B01-0053,WW,2.185977222672974,-0.6606230473808734
WW_B01-0054,WW,6.235884092355806,0.9651274190474539
WW_B01-0055,WW,6.520928573838945,1.0495745717505442
WW_B01-0056,WW,5.523332433792555,-0.18897197950108163
WW_B01-0057,WW,2.1151339539544614,0.2758294304221491
WW_B01-0059,WW,0.9893580479855248,-1.0082484136555756
WW_B01-0060,WW,6.205604501471328,-0.39802710844248856
WW_B01-0062,WW,-0.07446045410933962,-1.3989096971232722
WW_B01-0063,WW,4.906747834377631,-0.5419098633274977
WW_B01-0064,WW,7.443587635615176,-0.20004782685253733
WW_B01-0067,WW,7.767987467815539,0.0580687557246492
WW_B01-0068,WW,9.1777495053404,0.4120290520793749
WW_B01-0069,WW,5.607629792683161,0.7663043395851814
WW_B01-0070,WW,-1.436633130819259,-0.9840678357787898
WW_B01-0071,WW,8.026223778340004,1.0941332960844115
WW_B01-0072,WW,6.774290581562992,-0.05583455976222687
WW_B01-0073,WW,2.550141539441147,0.031815610281172746
WW_B01-0074,WW,6.883030776658406,0.079526447388543
WW_B01-0075,WW,4.814123427307732,-0.470382338081879
WW_B01-0076,WW,-0.04771540529800495,-1.0306216638086911
WW_B01-0077,WW,9.87103126875518,-0.02278732337174133
WW_B01-0078,WW,7.74058952403211,-0.18258007198393258
WW_B01-0079,WW,4.504545529806717,-0.16453730520791165
WW_B01-0080,WW,2.8523047805371236,-0.13866648195201303
WW_B01-0082,WW,7.588371153263367,-0.2050213383100281
WW_B01-0083,WW,9.489112794039059,0.8810381283450205
WW_B01-0084,WW,7.985382007066972,0.767301580642308
WW_B01-0085,WW,3.5206863677273508,0.23300618620290214
WW_B01-0086,WW,1.4955396624343362,-1.1618106496873066
WW_B01-0087,WW,2.2795834758395976,0.1263268451065105
WW_B01-0088,WW,8.305053269634675,-0.19635221619541943
WW_B01-0089,WW,5.093752636243362,0.33985728976486446
WW_B01-0090,WW,1.4132867765795685,-0.8139327430353729
WW_B01-0091,WW,1.0585044255523604,-0.44953396277277935
WW_B01-0093,WW,1.7612554344672926,-0.008004890672378431
WW_B01-0094,WW,2.1967584154449353,-0.32160382170030427
WW_B01-0095,WW,3.4280933981167787,-0.12642174286109337
WW_B01-0097,WW,3.095027780439472,0.7028858022363482
WW_B01-0098,WW,9.834102435082455,0.47091978782902
WW_B01-0099,WW,7.070952995534293,0.16308627904318945
WW_B01-0100,WW,-0.8023562153698989,-1.0390288908213332
WW_B01-0101,WW,1.4961286803103941,-0.921395565352552
WW_B01-0102,WW,3.7438510689383526,0.3649395792935238
WW_B01-0103,WW,-0.7474602025464069,-1.2950120186908578
WW_B01-0104,WW,1.4648685443021607,-1.2565822402200122
WW_B01-0105,WW,4.2866365642207125,-0.8967397885253935
WW_B01-0106,WW,2.748717207514718,0.3999386191723241
WW_B01-0107,WW,7.295831210748968,-0.011926562645978078
WW_B01-0108,WW,7.3126593657392345,-0.6319917511525786
WW_B01-0109,WW,4.249457553089709,-0.9605008472717365
WW_B01-0110,WW,3.0935166840529438,0.43694125750220064
WW_B01-0111,WW,2.89278139461755,-0.7974456275683798
WW_B01-0112,WW,-1.2824645141493412,-1.1240165252749452
WW_B01-0113,WW,1.2196171653065448,-0.6663431486504701
WW_B01-0115,WW,5.554152327114367,-0.28887544052880515
WW_B01-0116,WW,3.4381252250310546,-0.04534847883871897
WW_B01-0117,WW,0.050867330644691136,0.5437433852869678
WW_B01-0118,WW,1.6600431295986315,-0.17812262000236778
WW_B01-0119,WW,5.40618113574114,0.22132330945606962
WW_B01-0120,WW,0.8443162081402166,-0.8738905606158478
WW_B01-0121,WW,1.3014012309265202,-0.5088438989470603
WW_B01-0122,WW,0.589121737141686,-0.7056342327987224
WW_B01-0123,WW,5.770443958403546,-0.6526387916989309
WW_B01-0124,WW,0.97839816140463,-1.180763712668795
WW_B01-0125,WW,0.7412509018954658,-1.2083231645226808
